-110	23														
-120	Animal	Exp	Trial	Date	Time	Phase	Fre No. Phase	Fre No. Part	Time from [s]	Time to [s]	Dur. [s]	Part No. Start	Part No. End	Name Start	Name End
-900	10006	1	1	05.07.2018	14:31	1	33	33	67,72	71,71	3,99	1	1	Habituation	Habituation
-900	10006	1	1	05.07.2018	14:31	1	34	34	72,42	75,18	2,76	1	1	Habituation	Habituation
-900	10006	1	1	05.07.2018	14:31	1	35	35	75,59	89,60	14,01	1	1	Habituation	Habituation
-900	10006	1	1	05.07.2018	14:31	1	36	36	89,64	124,14	34,50	1	1	Habituation	Habituation
-900	10006	1	1	05.07.2018	14:31	1	37	37	124,78	128,83	4,05	1	1	Habituation	Habituation
-900	10006	1	1	05.07.2018	14:31	1	38	38	128,89	179,99	51,10	1	1	Habituation	Habituation
-900	10006	1	1	05.07.2018	14:35	2	1	1	0,00	27,65	27,65	1	1	Habituation	Habituation
-900	10006	1	1	05.07.2018	14:35	2	2	2	27,93	30,00	2,07	1	1	Habituation	Habituation
-900	10006	1	1	05.07.2018	14:35	2	3	3	30,02	32,99	2,97	1	1	Habituation	Habituation
-900	10006	1	1	05.07.2018	14:35	2	4	4	32,99	33,83	0,84	1	1	Habituation	Habituation
-900	10006	1	1	05.07.2018	14:35	2	5	5	34,84	35,52	0,68	1	1	Habituation	Habituation
-900	10006	1	1	05.07.2018	14:35	2	6	6	36,44	38,99	2,55	1	1	Habituation	Habituation
-900	10006	1	1	05.07.2018	14:35	2	7	7	41,96	42,60	0,64	1	1	Habituation	Habituation
-900	10006	1	1	05.07.2018	14:35	2	8	8	43,47	44,77	1,30	1	1	Habituation	Habituation
-900	10006	1	1	05.07.2018	14:35	2	9	9	53,89	54,49	0,60	1	1	Habituation	Habituation
-900	10006	1	1	05.07.2018	14:35	2	10	10	64,92	65,60	0,68	1	1	Habituation	Habituation
-900	10006	1	1	05.07.2018	14:35	2	11	11	81,24	82,06	0,82	1	1	Habituation	Habituation
-900	10006	1	1	05.07.2018	14:35	2	12	12	87,02	87,61	0,59	1	1	Habituation	Habituation
-900	10006	1	1	05.07.2018	14:35	2	13	13	91,70	92,42	0,72	1	1	Habituation	Habituation
-900	10006	1	1	05.07.2018	14:35	2	14	14	101,79	102,33	0,54	1	1	Habituation	Habituation
-900	10006	1	1	05.07.2018	14:35	2	15	15	111,01	111,57	0,56	1	1	Habituation	Habituation
-900	10006	1	1	05.07.2018	14:35	2	16	16	112,78	113,49	0,71	1	1	Habituation	Habituation
-900	10006	1	1	05.07.2018	14:35	2	17	17	118,72	120,29	1,57	1	1	Habituation	Habituation
-900	10006	1	1	05.07.2018	14:35	2	18	18	122,62	124,18	1,56	1	1	Habituation	Habituation
-900	10006	1	1	05.07.2018	14:35	2	19	19	127,28	127,85	0,57	1	1	Habituation	Habituation
-900	10006	1	1	05.07.2018	14:35	2	20	20	127,85	128,38	0,53	1	1	Habituation	Habituation
-900	10006	1	1	05.07.2018	14:35	2	21	21	128,54	129,06	0,52	1	1	Habituation	Habituation
-900	10006	1	1	05.07.2018	14:35	2	22	22	132,30	134,40	2,10	1	1	Habituation	Habituation
-900	10006	1	1	05.07.2018	14:35	2	23	23	136,48	137,05	0,57	1	1	Habituation	Habituation
-900	10006	1	1	05.07.2018	14:35	2	24	24	137,53	138,37	0,84	1	1	Habituation	Habituation
-900	10006	1	1	05.07.2018	14:35	2	25	25	138,57	139,15	0,58	1	1	Habituation	Habituation
-900	10006	1	1	05.07.2018	14:35	2	26	26	139,74	140,36	0,62	1	1	Habituation	Habituation
-900	10006	1	1	05.07.2018	14:35	2	27	27	140,83	141,34	0,51	1	1	Habituation	Habituation
-900	10006	1	1	05.07.2018	14:35	2	28	28	141,82	142,59	0,77	1	1	Habituation	Habituation
-900	10006	1	1	05.07.2018	14:35	2	29	29	143,57	144,30	0,73	1	1	Habituation	Habituation
-900	10006	1	1	05.07.2018	14:35	2	30	30	144,56	145,29	0,73	1	1	Habituation	Habituation
-900	10006	1	1	05.07.2018	14:35	2	31	31	145,35	145,88	0,53	1	1	Habituation	Habituation
-900	10006	1	1	05.07.2018	14:35	2	32	32	146,56	147,09	0,53	1	1	Habituation	Habituation
-900	10006	1	1	05.07.2018	14:35	2	33	33	148,39	148,92	0,53	1	1	Habituation	Habituation
-900	10006	1	1	05.07.2018	14:35	2	34	34	148,96	149,55	0,59	1	1	Habituation	Habituation
-900	10006	1	1	05.07.2018	14:35	2	35	35	153,61	157,91	4,30	1	1	Habituation	Habituation
-900	10006	1	1	05.07.2018	14:35	2	36	36	162,26	162,77	0,51	1	1	Habituation	Habituation
-900	10006	1	1	05.07.2018	14:35	2	37	37	162,86	163,68	0,82	1	1	Habituation	Habituation
-900	10006	1	1	05.07.2018	14:35	2	38	38	163,73	164,48	0,75	1	1	Habituation	Habituation
-900	10006	1	1	05.07.2018	14:35	2	39	39	173,22	173,77	0,55	1	1	Habituation	Habituation
-900	10006	1	1	05.07.2018	14:35	2	40	40	174,14	174,95	0,81	1	1	Habituation	Habituation
-900	10006	1	1	05.07.2018	14:35	2	41	41	176,90	177,94	1,04	1	1	Habituation	Habituation
-900	10006	1	1	05.08.2018	14:44	3	1	1	0,00	18,10	18,10	1	1	Habituation	Habituation
-900	10006	1	1	05.08.2018	14:44	3	2	2	18,77	19,46	0,69	1	1	Habituation	Habituation
-900	10006	1	1	05.08.2018	14:44	3	3	3	19,52	21,29	1,77	1	1	Habituation	Habituation
-900	10006	1	1	05.08.2018	14:44	3	4	4	21,31	31,76	10,45	1	1	Habituation	Habituation
-900	10006	1	1	05.08.2018	14:44	3	5	5	31,78	47,32	15,54	1	1	Habituation	Habituation
-900	10006	1	1	05.08.2018	14:44	3	6	6	47,34	49,43	2,09	1	1	Habituation	Habituation
-900	10006	1	1	05.08.2018	14:44	3	7	7	49,45	67,05	17,60	1	1	Habituation	Habituation
-900	10006	1	1	05.08.2018	14:44	3	8	8	67,05	67,64	0,59	1	1	Habituation	Habituation
-900	10006	1	1	05.08.2018	14:44	3	9	9	67,64	68,28	0,64	1	1	Habituation	Habituation
-900	10006	1	1	05.08.2018	14:44	3	10	10	68,28	69,65	1,37	1	1	Habituation	Habituation
-900	10006	1	1	05.08.2018	14:44	3	11	11	69,65	72,34	2,69	1	1	Habituation	Habituation
-900	10006	1	1	05.08.2018	14:44	3	12	12	72,36	79,48	7,12	1	1	Habituation	Habituation
-900	10006	1	1	05.08.2018	14:44	3	13	13	79,97	83,56	3,59	1	1	Habituation	Habituation
-900	10006	1	1	05.08.2018	14:44	3	14	14	83,63	84,45	0,82	1	1	Habituation	Habituation
-900	10006	1	1	05.08.2018	14:44	3	15	15	84,46	85,88	1,42	1	1	Habituation	Habituation
-900	10006	1	1	05.08.2018	14:44	3	16	16	86,22	91,15	4,93	1	1	Habituation	Habituation
-900	10006	1	1	05.08.2018	14:44	3	17	17	91,85	95,29	3,44	1	1	Habituation	Habituation
-900	10006	1	1	05.08.2018	14:44	3	18	18	95,31	98,78	3,47	1	1	Habituation	Habituation
-900	10006	1	1	05.08.2018	14:44	3	19	19	98,80	100,15	1,35	1	1	Habituation	Habituation
-900	10006	1	1	05.08.2018	14:44	3	20	20	100,15	101,45	1,30	1	1	Habituation	Habituation
-900	10006	1	1	05.08.2018	14:44	3	21	21	101,45	109,68	8,23	1	1	Habituation	Habituation
-900	10006	1	1	05.08.2018	14:44	3	22	22	109,73	110,41	0,68	1	1	Habituation	Habituation
-900	10006	1	1	05.08.2018	14:44	3	23	23	110,41	113,04	2,63	1	1	Habituation	Habituation
-900	10006	1	1	05.08.2018	14:44	3	24	24	113,36	114,19	0,83	1	1	Habituation	Habituation
-900	10006	1	1	05.08.2018	14:44	3	25	25	114,92	124,62	9,70	1	1	Habituation	Habituation
-900	10006	1	1	05.08.2018	14:44	3	26	26	125,76	130,66	4,90	1	1	Habituation	Habituation
-900	10006	1	1	05.08.2018	14:44	3	27	27	130,69	131,74	1,05	1	1	Habituation	Habituation
-900	10006	1	1	05.08.2018	14:44	3	28	28	131,78	134,17	2,39	1	1	Habituation	Habituation
-900	10006	1	1	05.08.2018	14:44	3	29	29	134,42	145,37	10,95	1	1	Habituation	Habituation
-900	10006	1	1	05.08.2018	14:44	3	30	30	145,39	162,44	17,05	1	1	Habituation	Habituation
-900	10006	1	1	05.08.2018	14:44	3	31	31	162,46	163,10	0,64	1	1	Habituation	Habituation
-900	10006	1	1	05.08.2018	14:44	3	32	32	163,10	164,68	1,58	1	1	Habituation	Habituation
-900	10006	1	1	05.08.2018	14:44	3	33	33	164,68	165,89	1,21	1	1	Habituation	Habituation
-900	10006	1	1	05.08.2018	14:44	3	34	34	165,91	167,89	1,98	1	1	Habituation	Habituation
-900	10006	1	1	05.08.2018	14:44	3	35	35	167,89	168,43	0,54	1	1	Habituation	Habituation
-900	10006	1	1	05.08.2018	14:44	3	36	36	168,75	177,53	8,78	1	1	Habituation	Habituation
-900	10006	1	1	05.08.2018	14:44	3	37	37	177,94	180,00	2,06	1	1	Habituation	Habituation
-900	10006	1	1	05.08.2018	14:47	4	1	1	0,00	5,63	5,63	1	1	Habituation	Habituation
-900	10006	1	1	05.08.2018	14:47	4	2	2	5,63	6,73	1,10	1	1	Habituation	Habituation
-900	10006	1	1	05.08.2018	14:47	4	3	3	6,73	7,26	0,53	1	1	Habituation	Habituation
-900	10006	1	1	05.08.2018	14:47	4	4	4	7,65	8,17	0,52	1	1	Habituation	Habituation
-900	10006	1	1	05.08.2018	14:47	4	5	5	8,43	11,44	3,01	1	1	Habituation	Habituation
-900	10006	1	1	05.08.2018	14:47	4	6	6	11,74	20,24	8,50	1	1	Habituation	Habituation
-900	10006	1	1	05.08.2018	14:47	4	7	7	20,26	33,52	13,26	1	1	Habituation	Habituation
-900	10006	1	1	05.08.2018	14:47	4	8	8	33,52	34,27	0,75	1	1	Habituation	Habituation
-900	10006	1	1	05.08.2018	14:47	4	9	9	37,57	38,10	0,53	1	1	Habituation	Habituation
-900	10006	1	1	05.08.2018	14:47	4	10	10	44,32	45,51	1,19	1	1	Habituation	Habituation
-900	10006	1	1	05.08.2018	14:47	4	11	11	53,50	54,46	0,96	1	1	Habituation	Habituation
-900	10006	1	1	05.08.2018	14:47	4	12	12	69,34	69,85	0,51	1	1	Habituation	Habituation
-900	10006	1	1	05.08.2018	14:47	4	13	13	70,22	70,90	0,68	1	1	Habituation	Habituation
-900	10006	1	1	05.08.2018	14:47	4	14	14	71,70	72,51	0,81	1	1	Habituation	Habituation
-900	10006	1	1	05.08.2018	14:47	4	15	15	83,66	84,46	0,80	1	1	Habituation	Habituation
-900	10006	1	1	05.08.2018	14:47	4	16	16	84,52	85,44	0,92	1	1	Habituation	Habituation
-900	10006	1	1	05.08.2018	14:47	4	17	17	88,41	88,97	0,56	1	1	Habituation	Habituation
-900	10006	1	1	05.08.2018	14:47	4	18	18	89,45	89,99	0,54	1	1	Habituation	Habituation
-900	10006	1	1	05.08.2018	14:47	4	19	19	91,73	92,28	0,55	1	1	Habituation	Habituation
-900	10006	1	1	05.08.2018	14:47	4	20	20	92,28	93,52	1,24	1	1	Habituation	Habituation
-900	10006	1	1	05.08.2018	14:47	4	21	21	98,39	99,10	0,71	1	1	Habituation	Habituation
-900	10006	1	1	05.08.2018	14:47	4	22	22	99,10	99,63	0,53	1	1	Habituation	Habituation
-900	10006	1	1	05.08.2018	14:47	4	23	23	101,79	102,43	0,64	1	1	Habituation	Habituation
-900	10006	1	1	05.08.2018	14:47	4	24	24	104,19	104,78	0,59	1	1	Habituation	Habituation
-900	10006	1	1	05.08.2018	14:47	4	25	25	124,77	125,48	0,71	1	1	Habituation	Habituation
-900	10006	1	1	05.08.2018	14:47	4	26	26	129,35	130,06	0,71	1	1	Habituation	Habituation
-900	10006	1	1	05.08.2018	14:47	4	27	27	133,70	134,45	0,75	1	1	Habituation	Habituation
-900	10006	1	1	05.08.2018	14:47	4	28	28	135,69	136,71	1,02	1	1	Habituation	Habituation
-900	10006	1	1	05.08.2018	14:47	4	29	29	136,71	137,37	0,66	1	1	Habituation	Habituation
-900	10006	1	1	05.08.2018	14:47	4	30	30	140,32	141,65	1,33	1	1	Habituation	Habituation
-900	10006	1	1	05.08.2018	14:47	4	31	31	147,58	148,60	1,02	1	1	Habituation	Habituation
-900	10006	1	1	05.08.2018	14:47	4	32	32	148,83	150,64	1,81	1	1	Habituation	Habituation
-900	10006	1	1	05.08.2018	14:47	4	33	33	150,71	151,23	0,52	1	1	Habituation	Habituation
-900	10006	1	1	05.08.2018	14:47	4	34	34	152,75	153,29	0,54	1	1	Habituation	Habituation
-900	10006	1	1	05.08.2018	14:47	4	35	35	155,58	156,18	0,60	1	1	Habituation	Habituation
-900	10006	1	1	05.08.2018	14:47	4	36	36	156,89	160,46	3,57	1	1	Habituation	Habituation
-900	10006	1	1	05.08.2018	14:47	4	37	37	161,17	161,99	0,82	1	1	Habituation	Habituation
-900	10006	1	1	05.08.2018	14:47	4	38	38	167,64	168,56	0,92	1	1	Habituation	Habituation
-900	10006	1	1	05.08.2018	14:47	4	39	39	169,49	170,30	0,81	1	1	Habituation	Habituation
-900	10006	1	1	05.08.2018	14:47	4	40	40	172,15	172,77	0,62	1	1	Habituation	Habituation
-900	10006	1	1	05.08.2018	14:47	4	41	41	176,06	176,77	0,71	1	1	Habituation	Habituation
-900	10006	1	1	05.09.2018	11:23	5	1	1	0,00	0,89	0,89	1	1	Habituation	Habituation
-900	10006	1	1	05.09.2018	11:23	5	2	2	0,89	15,73	14,84	1	1	Habituation	Habituation
-900	10006	1	1	05.09.2018	11:23	5	3	3	15,78	30,15	14,37	1	1	Habituation	Habituation
-900	10006	1	1	05.09.2018	11:23	5	4	4	30,15	33,63	3,48	1	1	Habituation	Habituation
-900	10006	1	1	05.09.2018	11:23	5	5	5	33,63	35,65	2,02	1	1	Habituation	Habituation
-900	10006	1	1	05.09.2018	11:23	5	6	6	36,33	62,43	26,10	1	1	Habituation	Habituation
-900	10006	1	1	05.09.2018	11:23	5	7	7	62,43	63,08	0,65	1	1	Habituation	Habituation
-900	10006	1	1	05.09.2018	11:23	5	8	8	65,73	66,62	0,89	1	1	Habituation	Habituation
-900	10006	1	1	05.09.2018	11:23	5	9	9	67,52	68,30	0,78	1	1	Habituation	Habituation
-900	10006	1	1	05.09.2018	11:23	5	10	10	68,55	69,19	0,64	1	1	Habituation	Habituation
-900	10006	1	1	05.09.2018	11:23	5	11	11	69,28	69,83	0,55	1	1	Habituation	Habituation
-900	10006	1	1	05.09.2018	11:23	5	12	12	70,00	71,26	1,26	1	1	Habituation	Habituation
-900	10006	1	1	05.09.2018	11:23	5	13	13	71,26	71,90	0,64	1	1	Habituation	Habituation
-900	10006	1	1	05.09.2018	11:23	5	14	14	73,94	74,83	0,89	1	1	Habituation	Habituation
-900	10006	1	1	05.09.2018	11:23	5	15	15	77,70	78,48	0,78	1	1	Habituation	Habituation
-900	10006	1	1	05.09.2018	11:23	5	16	16	94,77	95,32	0,55	1	1	Habituation	Habituation
-900	10006	1	1	05.09.2018	11:23	5	17	17	97,86	98,39	0,53	1	1	Habituation	Habituation
-900	10006	1	1	05.09.2018	11:23	5	18	18	103,09	103,87	0,78	1	1	Habituation	Habituation
-900	10006	1	1	05.09.2018	11:23	5	19	19	108,93	109,66	0,73	1	1	Habituation	Habituation
-900	10006	1	1	05.09.2018	11:23	5	20	20	111,45	111,98	0,53	1	1	Habituation	Habituation
-900	10006	1	1	05.09.2018	11:23	5	21	21	113,51	114,22	0,71	1	1	Habituation	Habituation
-900	10006	1	1	05.09.2018	11:23	5	22	22	116,65	117,28	0,63	1	1	Habituation	Habituation
-900	10006	1	1	05.09.2018	11:23	5	23	23	120,66	121,21	0,55	1	1	Habituation	Habituation
-900	10006	1	1	05.09.2018	11:23	5	24	24	122,02	122,79	0,77	1	1	Habituation	Habituation
-900	10006	1	1	05.09.2018	11:23	5	25	25	123,46	125,25	1,79	1	1	Habituation	Habituation
-900	10006	1	1	05.09.2018	11:23	5	26	26	131,25	131,87	0,62	1	1	Habituation	Habituation
-900	10006	1	1	05.09.2018	11:23	5	27	27	134,94	135,51	0,57	1	1	Habituation	Habituation
-900	10006	1	1	05.09.2018	11:23	5	28	28	137,49	138,06	0,57	1	1	Habituation	Habituation
-900	10006	1	1	05.09.2018	11:23	5	29	29	141,75	142,62	0,87	1	1	Habituation	Habituation
-900	10006	1	1	05.09.2018	11:23	5	30	30	144,15	145,19	1,04	1	1	Habituation	Habituation
-900	10006	1	1	05.09.2018	11:23	5	31	31	151,00	151,76	0,76	1	1	Habituation	Habituation
-900	10006	1	1	05.09.2018	11:23	5	32	32	155,71	156,27	0,56	1	1	Habituation	Habituation
-900	10006	1	1	05.09.2018	11:23	5	33	33	157,33	157,86	0,53	1	1	Habituation	Habituation
-900	10006	1	1	05.09.2018	11:23	5	34	34	158,32	159,18	0,86	1	1	Habituation	Habituation
-900	10006	1	1	05.09.2018	11:23	5	35	35	159,19	159,78	0,59	1	1	Habituation	Habituation
-900	10006	1	1	05.09.2018	11:23	5	36	36	161,64	162,18	0,54	1	1	Habituation	Habituation
-900	10006	1	1	05.09.2018	11:23	5	37	37	167,18	167,85	0,67	1	1	Habituation	Habituation
-900	10006	1	1	05.09.2018	11:23	5	38	38	168,79	169,86	1,07	1	1	Habituation	Habituation
-900	10006	1	1	05.09.2018	11:23	5	39	39	171,28	171,92	0,64	1	1	Habituation	Habituation
-900	10006	1	1	05.09.2018	11:23	5	40	40	174,47	175,71	1,24	1	1	Habituation	Habituation
