time_ext	dF_405	dF_465
6.94	-1.352640375214617	2.560252207214671
6.95	-1.355962573398947	2.689851673165389
6.96	-1.357572015377984	2.817455292136113
6.97	-1.357541214435048	2.942059388864133
6.98	-1.355959194372322	3.062667582229392
6.99	-1.35293008041345	3.178302178694075
7	-1.348571547575943	3.28801546121658
7.01	-1.343013147330166	3.390900707905262
7.02	-1.336394528932479	3.486102778915034
7.03	-1.328863575694463	3.572828126958978
7.04	-1.320574482040932	3.6503540968452
7.05	-1.311685799206487	3.718037384538458
7.06	-1.302358473699467	3.775321530921877
7.07	-1.292753897964191	3.821743337838837
7.08	-1.283031993446308	3.856938113932577
7.09	-1.273349350550012	3.880643678398245
7.1	-1.263857452487078	3.892703064825339
7.11	-1.254701001800955	3.893065882375655
7.12	-1.246016361352869	3.881788314163955
7.13	-1.23793012284966	3.85903175380242
7.14	-1.230557820134702	3.82506010202357
7.15	-1.224002806014177	3.780235768283935
7.16	-1.218355303082995	3.725014436966349
7.17	-1.213691630237076	3.65993867687771
7.18	-1.210073605764818	3.585630490016488
7.19	-1.207548133566557	3.502782907248532
7.2	-1.206146981869601	3.412150756331946
7.21	-1.205886755605178	3.314540738949503
7.22	-1.206769055451448	3.210800960769031
7.23	-1.208780812789756	3.101810065286448
7.24	-1.211894791764092	2.988466132026809
7.25	-1.216070255708662	2.871675506017224
7.26	-1.221253792809007	2.752341718393807
7.27	-1.22738028493491	2.63135465547242
7.28	-1.234373998659922	2.509580130852653
7.29	-1.242149782023436	2.387850009934414
7.3	-1.25061435602625	2.266953024690817
7.31	-1.259667689719215	2.147626399404797
7.32	-1.269204439834994	2.030548398053508
7.33	-1.279115429119341	1.916331888510891
7.34	-1.289289141879607	1.805519002647969
7.35	-1.299613223619466	1.698576955288191
7.36	-1.309975972777577	1.59589506562126
7.37	-1.320267805918956	1.497783004996652
7.38	-1.330382669997066	1.404470270627106
7.39	-1.340219378923735	1.316106864516341
7.4	-1.349682862551077	1.232765142912031
7.41	-1.358685320369276	1.154442789216009
7.42	-1.367147268868919	1.081066845523273
7.43	-1.374998466553651	1.012498712356675
7.44	-1.382178701009731	0.9485400142113253
7.45	-1.388638428855417	0.8889392196470427
7.46	-1.394339267740728	0.83339888915043
7.47	-1.39925433965733	0.7815834174045146
7.48	-1.403368458013799	0.7331271381502277
7.49	-1.406678151773594	0.6876426570799286
7.5	-1.409191527193494	0.6447292722640343
7.51	-1.410927975814838	0.6039813386604318
7.52	-1.411917739470244	0.5649964357550487
7.53	-1.412201335955088	0.5273832060358096
7.54	-1.411828847565694	0.4907687408004056
7.55	-1.41085908092934	0.454805393380681
7.56	-1.409358615196081	0.4191769112669761
7.57	-1.40740075781414	0.3836037969979193
7.58	-1.405064420248859	0.3478478233083932
7.59	-1.402432923057764	0.3117156429988868
7.6	-1.399592743117942	0.2750614495836617
7.61	-1.39663222369508	0.2377886631831261
7.62	-1.393640272476555	0.1998506310370378
7.63	-1.390705066343539	0.1612503437042749
7.64	-1.387912773154689	0.1220391829656623
7.65	-1.385346301990775	0.08231473812010767
7.66	-1.383084100717407	0.04221775159951663
7.67	-1.38119902322891	0.001928262355829969
7.68	-1.379757285133909	-0.03833897568350518
7.69	-1.378817518477769	-0.07833970546367962
7.7	-1.378429931319488	-0.1178059050894859
7.71	-1.37863558273767	-0.1564519421076713
7.72	-1.379465788052384	-0.1939810274345633
7.73	-1.380941665708468	-0.2300918473718919
7.74	-1.383073829696393	-0.2644852566087753
7.75	-1.38586222349051	-0.2968709162788876
7.76	-1.389296095368172	-0.3269737590457664
7.77	-1.393354121781475	-0.3545401644559603
7.78	-1.398004683282842	-0.3793437329521701
7.79	-1.403206286772697	-0.4011905571738097
7.8	-1.408908120483449	-0.4199238990380876
7.81	-1.415050731085224	-0.4354281908823498
7.82	-1.42156681723382	-0.4476322923149564
7.83	-1.428382135360187	-0.4565119507683912
7.84	-1.435416505609382	-0.4620914275680876
7.85	-1.442584897732235	-0.4644442612988735
7.86	-1.449798577334169	-0.4636931534487048
7.87	-1.45696630138621	-0.4600089752731049
7.88	-1.463995553804218	-0.4536089114947505
7.89	-1.470793805245501	-0.4447537755541162
7.9	-1.477269774685648	-0.4337445435719938
7.91	-1.483334669608433	-0.4209181632318962
7.92	-1.488903389712568	-0.4066427024277899
7.93	-1.493895686028738	-0.3913119160882436
7.94	-1.498237265011928	-0.3753393223022253
7.95	-1.501860818980724	-0.3591518829965399
7.96	-1.50470696353707	-0.3431833926863324
7.97	-1.506725068573319	-0.3278676816740024
7.98	-1.507873977222468	-0.313631739788479
7.99	-1.508122608922963	-0.3008888707283006
8	-1.507450436860073	-0.2900319871308895
8.01	-1.505847828006534	-0.2814271545100964
8.02	-1.503316239842542	-0.2754074904792259
8.029999999999999	-1.49986827515723	-0.2722675164918161
8.039999999999999	-1.49552759891896	-0.2722580434429786
8.050000000000001	-1.490328718961004	-0.2755816687730159
8.06	-1.484316629453586	-0.2823889569000208
8.07	-1.477546318753367	-0.2927753678692183
8.08	-1.470082152068778	-0.3067789916152032
8.09	-1.461997142244429	-0.324379123009841
8.1	-1.453372118324283	-0.3454956951706464
8.109999999999999	-1.444294797813522	-0.3699895811733224
8.119999999999999	-1.434858769607416	-0.3976637659710268
8.130000000000001	-1.42516240207711	-0.4282653742532704
8.140000000000001	-1.415307695310107	-0.4614885254574652
8.15	-1.405399094711329	-0.4969779749240341
8.16	-1.395542276916244	-0.5343334927362928
8.17	-1.385842917586148	-0.5731149222925846
8.18	-1.3764054555932	-0.612847847706073
8.19	-1.36733187341505	-0.6530297907757934
8.199999999999999	-1.358720512956683	-0.6931368500864336
8.210000000000001	-1.350664938440458	-0.7326306867071104
8.220000000000001	-1.343252854302571	-0.7709657574614747
8.23	-1.336565089380644	-0.8075966960304281
8.24	-1.330674664379882	-0.8419857406388992
8.25	-1.325645958041822	-0.8736101091593006
8.26	-1.321533979481516	-0.9019692215076272
8.27	-1.318383748499139	-0.9265916706315923
8.279999999999999	-1.316229788167837	-0.9470418421320035
8.289999999999999	-1.315095740097489	-0.9629260855998452
8.300000000000001	-1.31499411303384	-0.9738983581875541
8.31	-1.315926166880655	-0.9796652738238546
8.32	-1.317881926739868	-0.9799904930496826
8.33	-1.320840323326093	-0.9746983881477457
8.34	-1.324769462137347	-0.9636769256090962
8.35	-1.329627025883712	-0.9468797265403155
8.359999999999999	-1.335360806468048	-0.9243272852893427
8.369999999999999	-1.341909353602265	-0.8961073368968694
8.380000000000001	-1.349202727028458	-0.8623743698484503
8.390000000000001	-1.357163346523527	-0.8233482883939741
8.4	-1.365706937773996	-0.7793122417355172
8.41	-1.374743567297889	-0.7306096524444304
8.42	-1.384178751205484	-0.6776404841074508
8.43	-1.393914617716428	-0.6208567944913805
8.44	-1.403851109002005	-0.5607576333115072
8.449999999999999	-1.413887215694446	-0.4978833521847337
8.460000000000001	-1.423922235955822	-0.4328094012895183
8.470000000000001	-1.433857043016663	-0.3661396947928354
8.48	-1.443595339924891	-0.2984996322212345
8.49	-1.453044881661469	-0.2305288724183737
8.5	-1.462118652704489	-0.1628739540561016
8.51	-1.470735992288547	-0.09618085175948571
8.52	-1.478823655787063	-0.03108756610351109
8.529999999999999	-1.48631679441079	0.03178315844281021
8.539999999999999	-1.49315983535804	0.09183089254426961
8.550000000000001	-1.499307251673477	0.1484842617558159
8.56	-1.504724215720249	0.201207286279731
8.57	-1.509387129282084	0.2495052446287129
8.58	-1.513284018554417	0.2929299854087069
8.59	-1.516414782332418	0.3310846198779678
8.6	-1.518791288232901	0.3636275368292636
8.609999999999999	-1.520437317387507	0.3902756873701042
8.619999999999999	-1.521388358371507	0.4108070976352337
8.630000000000001	-1.521691247006633	0.4250625834359405
8.640000000000001	-1.521403648727716	0.432946652573507
8.65	-1.520593386780456	0.4344275872707827
8.66	-1.519337626082966	0.4295367079246346
8.67	-1.517721923346923	0.4183668298695219
8.68	-1.515839150966551	0.4010699375015316
8.69	-1.513788299422272	0.3778541127514908
8.699999999999999	-1.511673165066938	0.3489797639128127
8.710000000000001	-1.509600940912051	0.3147552046834194
8.720000000000001	-1.507680732957067	0.2755316424263937
8.73	-1.506022020498169	0.2316976489223214
8.74	-1.504733073654291	0.1836731943087797
8.75	-1.50391934193482	0.1319033259588257
8.76	-1.503681834954388	0.07685157638017685
8.77	-1.504115522612561	0.01899319078501571
8.779999999999999	-1.505307778954329	-0.0411917274150865
8.789999999999999	-1.507336887799449	-0.1032250571534056
8.800000000000001	-1.510270626082436	-0.1666373957902387
8.81	-1.514164945036247	-0.2309746000832659
8.82	-1.519062773422478	-0.295804038700667
8.83	-1.524992965410872	-0.3607204663802266
8.84	-1.531969408714431	-0.4253514422361575
8.85	-1.539990302549224	-0.4893622214951946
8.859999999999999	-1.549037618236682	-0.5524600511802156
8.869999999999999	-1.559076761373769	-0.6143978039231437
8.880000000000001	-1.570056452287472	-0.674976894995868
8.890000000000001	-1.581908831982578	-0.7340494437464814
8.9	-1.594549790297856	-0.791519653469154
8.91	-1.607879512795792	-0.8473443933578225
8.92	-1.621783249612208	-0.9015329718138387
8.93	-1.636132309200772	-0.9541461001764953
8.94	-1.650785273142334	-1.005294058270751
8.949999999999999	-1.66558941830871	-1.055134083984772
8.960000000000001	-1.680382328682689	-1.10386702125432
8.970000000000001	-1.694993680296798	-1.151733266570753
8.98	-1.709247183821242	-1.199008067101455
8.99	-1.722962666995811	-1.245996240359413
9	-1.735958271194991	-1.293026387708028
9.01	-1.748052732548698	-1.340444682863768
9.02	-1.759067720128178	-1.388608325501937
9.029999999999999	-1.76883020568764	-1.437878746740585
9.039999999999999	-1.777174837805779	-1.488614657763786
9.050000000000001	-1.783946286811758	-1.541165041518018
9.06	-1.789001523361957	-1.595862185607572
9.07	-1.792211996856044	-1.653014852612825
9.08	-1.793465686361885	-1.712901688821115
9.09	-1.792668997999084	-1.775764970331236
9.1	-1.789748479332612	-1.841804778674948
9.109999999999999	-1.784652319148382	-1.911173687410006
9.119999999999999	-1.777351604090653	-1.98397203379474
9.130000000000001	-1.767841313168185	-2.060243844265815
9.140000000000001	-1.75614103682681	-2.13997348013307
9.15	-1.742295405111083	-2.223083061797054
9.16	-1.726374207917809	-2.309430711880509
9.17	-1.708472196263394	-2.398809648534346
9.18	-1.688708561340554	-2.490948150399904
9.19	-1.667226095292581	-2.585510404418698
9.199999999999999	-1.644190039254513	-2.682098238556641
9.210000000000001	-1.619786622731902	-2.780253724010091
9.220000000000001	-1.594221301873802	-2.879462616777273
9.23	-1.567716714100927	-2.979158601458379
9.24	-1.540510377277727	-3.078728293439568
9.25	-1.512852162692781	-3.177516948904721
9.26	-1.485001567672194	-3.274834822674371
9.27	-1.457224812623812	-3.369964099407307
9.279999999999999	-1.429791794985913	-3.462166306656833
9.289999999999999	-1.402972942962701	-3.550690111804864
9.300000000000001	-1.377036013170556	-3.634779404337976
9.31	-1.35224287062565	-3.713681571003703
9.32	-1.328846286142871	-3.78665587388594
9.33	-1.307086793352668	-3.852981828564538
9.34	-1.287189651926854	-3.911967473475004
9.35	-1.269361963014313	-3.96295742610555
9.359999999999999	-1.253789976324093	-4.005340625940276
9.369999999999999	-1.240636618312461	-4.038557671362061
9.380000000000001	-1.23003927284234	-4.062107662587414
9.390000000000001	-1.222107850466603	-4.075554465414835
9.4	-1.21692318062337	-4.078532316398887
9.41	-1.21453575353849	-4.070750696111165
9.42	-1.214964827754909	-4.051998410465757
9.43	-1.218197912888283	-4.022146833205138
9.44	-1.224190639292363	-3.981152273009263
9.449999999999999	-1.23286702564652	-3.929057438723013
9.460000000000001	-1.244120147939329	-3.865991987678977
9.470000000000001	-1.257813202052604	-3.792172151762412
9.48	-1.273780944751132	-3.707899443834464
9.49	-1.291831495623309	-3.613558455966346
9.5	-1.311748483029352	-3.50961377705799
9.51	-1.333293511508634	-3.396606071558587
9.52	-1.356208918115288	-3.275147369246674
9.529999999999999	-1.380220779868846	-3.145915622579067
9.539999999999999	-1.40504213359156	-3.009648597146129
9.550000000000001	-1.430376372403731	-2.867137171085159
9.56	-1.455920781450607	-2.719218127756021
9.57	-1.481370167132116	-2.566766526109846
9.58	-1.506420524625609	-2.410687731637548
9.59	-1.530772689642916	-2.251909198596451
9.6	-1.554135931813175	-2.091372099869115
9.609999999999999	-1.576231450079671	-1.930022899563616
9.619999999999999	-1.59679572604681	-1.768804962704585
9.630000000000001	-1.615583687084585	-1.60865029814189
9.640000000000001	-1.63237163384593	-1.450471527984955
9.65	-1.646959896511974	-1.295154169605982
9.66	-1.659175189933161	-1.143549311081312
9.67	-1.668872638528184	-0.9964667525849793
9.68	-1.675937440545002	-0.854668678247406
9.69	-1.680286147045449	-0.7188639217490389
9.699999999999999	-1.681867542271611	-0.5897028812022608
9.710000000000001	-1.680663120480837	-0.4677731269264221
9.720000000000001	-1.676687157593393	-0.3535957305564102
9.73	-1.669986374380525	-0.2476223357053051
9.74	-1.660639191348755	-0.1502329895927821
9.75	-1.648754586694329	-0.06173474447959708
9.76	-1.634470579821056	0.01763897755797819
9.77	-1.617952367294238	0.08772827575417207
9.779999999999999	-1.599390136159005	0.1484459398094597
9.789999999999999	-1.578996580101931	0.199775924809941
9.800000000000001	-1.557004150934396	0.2417711674752548
9.81	-1.533662087980414	0.2745507887785902
9.82	-1.509233271694073	0.2982967443898303
9.83	-1.483990942402734	0.3132499851942196
9.84	-1.45821532243616	0.3197061852697218
9.85	-1.432190184478187	0.3180110953052311
9.859999999999999	-1.40619941380565	0.3085555866997543
9.869999999999999	-1.380523614518243	0.2917704584537604
9.880000000000001	-1.35543680503663	0.268121077071156
9.890000000000001	-1.331203239640705	0.2381019146569947
9.9	-1.308074391726921	0.2022310528477344
9.91	-1.286286137982256	0.1610447214760973
9.92	-1.266056182602763	0.1150919378765151
9.93	-1.247581753265953	0.06492930198188038
9.94	-1.231037590029367	0.0111159955036082
9.949999999999999	-1.216574243899177	-0.04579096632947977
9.960000000000001	-1.204316704729799	-0.1052411897540885
9.970000000000001	-1.194363377297663	-0.1666950322574113
9.98	-1.186785413546003	-0.2296273764146499
9.99	-1.181626398153005	-0.2935310230706347
10	-1.178902379287865	-0.3579196923993593
10.01	-1.178602237604924	-0.4223306262894092
10.02	-1.180688389524135	-0.4863267897329013
10.03	-1.185097813500302	-0.5494986724199714
10.04	-1.191743376087131	-0.6114656949190308
10.05	-1.200515427480404	-0.6718772341521374
10.06	-1.211283638398111	-0.7304132936637346
10.07	-1.223899052716521	-0.7867848488513074
10.08	-1.238196328236977	-0.8407338960660079
10.09	-1.253996130450684	-0.892033232643285
10.1	-1.27110763787859	-0.9404859933618589
10.11	-1.289331121240235	-0.9859249756138422
10.12	-1.30846056484492	-1.028211795282915
10.13	-1.328286299572067	-1.067235911478571
10.14	-1.348597613382354	-1.102913553091128
10.15	-1.369185300564473	-1.135186579401499
10.16	-1.389844113013312	-1.164021301834842
10.17	-1.410375086259963	-1.18940729302349
10.18	-1.430587718764519	-1.211356211055852
10.19	-1.450301981862965	-1.22990066236554
10.2	-1.469350134340063	-1.24509312179687
10.21	-1.487578317676541	-1.257004919429909
10.22	-1.504847916219228	-1.265725301549917
10.23	-1.521036676589726	-1.271360573733954
10.24	-1.536039584817003	-1.274033324210963
10.25	-1.549769497789788	-1.273881718684701
10.26	-1.562157523219835	-1.271058856218346
10.27	-1.573153147833813	-1.265732177101162
10.28	-1.582724123108916	-1.25808291348134
10.29	-1.590856122281663	-1.248305567355649
10.3	-1.597552180850665	-1.236607393920669
10.31	-1.602831930554019	-1.223207867886809
10.32	-1.606730640136147	-1.208338111345707
10.33	-1.609298085616601	-1.192240262421602
10.34	-1.610597276845139	-1.175166765928696
10.35	-1.610703063130226	-1.157379567113589
10.36	-1.609700634305079	-1.139149184214856
10.37	-1.607683935082328	-1.120753639945468
10.38	-1.604754019817168	-1.102477239985384
10.39	-1.601017378748566	-1.08460919230104
10.4	-1.596584262957991	-1.067442064827945
10.41	-1.59156702484668	-1.051270077203835
10.42	-1.586078489116942	-1.036387224872902
10.43	-1.58023037487891	-1.023085244097301
10.44	-1.574131793230977	-1.011651434629246
10.45	-1.567887842205506	-1.002366354618694
10.46	-1.56159831065312	-0.9955014046615185
10.47	-1.555356498481166	-0.9913163200228349
10.48	-1.549248164584792	-0.9900565982430102
10.49	-1.543350617428944	-0.9919508984646601
10.5	-1.537731960193308	-0.9972084491436326
10.51	-1.532450492299435	-1.006016500342879
10.52	-1.527554262458813	-1.018537853341366
10.53	-1.523080770832089	-1.034908501556381
10.54	-1.519056824412736	-1.055235425085561
10.55	-1.515498549124407	-1.079594578465512
10.56	-1.512411555022116	-1.108029108432112
10.57	-1.50979124316098	-1.14054783801514
10.58	-1.50762324177835	-1.177124050453505
10.59	-1.505883964089717	-1.217694603617169
10.6	-1.504541282354276	-1.262159398273583
10.61	-1.50355530842384	-1.31038121948781
10.62	-1.502879263267995	-1.362185963263962
10.63	-1.502460417502553	-1.417363257526458
10.64	-1.50224109258918	-1.475667487115852
10.65	-1.502159717316789	-1.536819225893587
10.66	-1.502151929409984	-1.600507065708503
10.67	-1.502151702685607	-1.66638982783877
10.68	-1.502092475574132	-1.734099140200184
10.69	-1.501908266514315	-1.803242351914494
10.7	-1.501534770984928	-1.873405749774547
10.71	-1.500910435167724	-1.944158042342119
10.72	-1.4999774933779	-2.015054077490428
10.73	-1.498682949514937	-2.085638752667411
10.74	-1.496979486161994	-2.155451072081688
10.75	-1.494826295238681	-2.224028295521667
10.76	-1.492189827673919	-2.29091011979311
10.77	-1.489044455469301	-2.355642837683389
10.78	-1.485373034406257	-2.417783423425654
10.79	-1.481167356429783	-2.476903499165553
10.8	-1.476428490539512	-2.532593136652271
10.81	-1.471167015308497	-2.584464445929568
10.82	-1.465403140377092	-2.63215490539773
10.83	-1.459166707856643	-2.675330388610129
10.84	-1.452497067228209	-2.713687851419777
10.85	-1.445442826637911	-2.74695765937475
10.86	-1.438061489118691	-2.77490553361267
10.87	-1.43041898004988	-2.797334092549387
10.88	-1.422589066586857	-2.814083976540228
10.89	-1.41465266792497	-2.825034548538894
10.9	-1.406697061566951	-2.830104173266749
10.91	-1.398814998055945	-2.829250084001232
10.92	-1.391103736862978	-2.822467849817194
10.93	-1.3836640105959	-2.809790460107566
10.94	-1.376598922423904	-2.791287050325638
10.95	-1.370012787802876	-2.767061298150394
10.96	-1.364009938316833	-2.737249520398546
10.97	-1.358693505026576	-2.702018511989727
10.98	-1.354164190470612	-2.661563170799189
10.99	-1.350519035682884	-2.616103948389196
11	-1.347850193880809	-2.565884166424091
11.01	-1.346243729747393	-2.511167239209184
11.02	-1.345778466023059	-2.452233848017387
11.03	-1.346524890596331	-2.389379114020473
11.04	-1.348544130209658	-2.322909806742907
11.05	-1.35188699831	-2.253141616883859
11.06	-1.356593132703379	-2.180396523406973
11.07	-1.362690241805445	-2.105000289482993
11.08	-1.370193472771704	-2.027280119898953
11.09	-1.379104907987784	-1.947562500427314
11.1	-1.389413193647491	-1.866171231734722
11.11	-1.401093308788012	-1.783425668440971
11.12	-1.414106486909935	-1.699639169814035
11.13	-1.428400295819038	-1.615117763449209
11.14	-1.44390887124985	-1.530159023254343
11.15	-1.460553298916749	-1.445051156471444
11.16	-1.478242145403165	-1.36007228176804
11.17	-1.496872142966916	-1.275489874523313
11.18	-1.516329028926486	-1.191560360418151
11.19	-1.536488529314481	-1.108528840269213
11.2	-1.557217470568399	-1.026628928919725
11.21	-1.57837500608021	-0.9460826865732347
11.22	-1.599813948929113	-0.8671006130030203
11.23	-1.621382201610823	-0.7898816735216946
11.24	-1.642924267685652	-0.7146133293039183
11.25	-1.664282823993711	-0.6414715511563733
11.26	-1.685300333267427	-0.5706207996457003
11.27	-1.705820682799116	-0.5022139552245267
11.28	-1.72569083455553	-0.4363921756068644
11.29	-1.744762466136768	-0.373284663967292
11.3	-1.76289357518075	-0.3130083489064736
11.31	-1.779950020524643	-0.2556674770905986
11.32	-1.795806985714369	-0.2013531145552495
11.33	-1.810350357045263	-0.1501425567812438
11.34	-1.823478001508634	-0.102098655126281
11.35	-1.835100919845616	-0.05726907700657495
11.36	-1.845144250547514	-0.01568551967375642
11.37	-1.853548110378983	0.02263710671861076
11.38	-1.860268267137748	0.05770150647078578
11.39	-1.865276639913819	0.08952880621170065
11.4	-1.868561612834797	0.1181593067895316
11.41	-1.87012814855876	0.1436531450749846
11.42	-1.86999769725819	0.1660908392930434
11.43	-1.868207905122454	0.185573692138297
11.44	-1.864812130476189	0.2022240209365632
11.45	-1.859878770604687	0.2161851861792935
11.46	-1.853490399481938	0.2276213927355963
11.47	-1.845742723774682	0.2367172365142031
11.48	-1.836743374155982	0.2436769786234008
11.49	-1.82661055457036	0.2487235350149829
11.5	-1.815471565919724	0.2520971700206657
11.51	-1.803461215320432	0.2540538897955649
11.52	-1.790720124782289	0.2548635317978024
11.53	-1.777392961631227	0.2548075483677993
11.54	-1.76362662142321	0.2541764975372455
11.55	-1.749568390831449	0.253267268463528
11.56	-1.735364108823578	0.2523800724225389
11.57	-1.721156344740244	0.251815230543922
11.58	-1.707082621319813	0.2518697881634446
11.59	-1.693273715185885	0.2528339908364001
11.6	-1.679852060038514	0.2549876692275319
11.61	-1.666930268361282	0.2585965867967576
11.62	-1.654609784684117	0.2639088057188963
11.63	-1.642979688131861	0.2711511253919219
11.64	-1.632115669229721	0.2805256469393261
11.65	-1.622079201669661	0.2922065194390588
11.66	-1.612916917789905	0.3063369276527872
11.67	-1.6046601893898	0.3230263792411079
11.68	-1.59732491589632	0.3423483429307504
11.69	-1.590911527745316	0.364338284696664
11.7	-1.585405212711912	0.3889921438777258
11.71	-1.580776362414655	0.4162652900331855
11.72	-1.576981225408708	0.4460719967036508
11.73	-1.573962753274308	0.4782854591679959
11.74	-1.57165163087859	0.5127383723094554
11.75	-1.569967481281572	0.5492240741311095
11.76	-1.568820228156715	0.5874982529514727
11.77	-1.568111590403061	0.6272812100465827
11.78	-1.567736682219827	0.6682606716538576
11.79	-1.567585697224487	0.7100951304739308
11.8	-1.56754565920326	0.752417682418954
11.81	-1.567502217296613	0.7948403139365423
11.82	-1.567341455941533	0.836958582875534
11.83	-1.5669516872804	0.8783566381609756
11.84	-1.566225197858102	0.9186125247628963
11.85	-1.56505992816651	0.9573037094800969
11.86	-1.563361065854768	0.99401275265032
11.87	-1.561042527187501	1.028333042775124
11.88	-1.558028299022895	1.05987451083308
11.89	-1.554253619735732	1.088269242956314
11.9	-1.549665986657613	1.113176908851782
11.91	-1.54422598004817	1.134289929081697
11.92	-1.537907888341178	1.151338302728395
11.93	-1.530700119689053	1.164094018621295
11.94	-1.522605393085412	1.172374981786217
11.95	-1.513640711974821	1.176048391052998
11.96	-1.503837127480244	1.175033510372516
11.97	-1.493239296097556	1.169303782592349
11.98	-1.481904832452446	1.158888241083811
11.99	-1.469903460401105	1.143872185879163
12	-1.457315976132347	1.12439710785597
12.01	-1.444233046964472	1.100659856289856
12.02	-1.43075386899142	1.072911044856786
12.03	-1.416984701526727	1.041452700235362
12.04	-1.403037296761269	1.006635172628858
12.05	-1.38902724893309	0.9688533409039986
12.06	-1.375072292225132	0.9285421592972334
12.07	-1.361290576259871	0.8861715988821095
12.08	-1.347798941482495	0.8422410423473011
12.09	-1.334711214127147	0.7972732013817569
12.1	-1.32213654785331	0.7518076344296837
12.11	-1.310177843670304	0.706393947937944
12.12	-1.298930275749451	0.6615847726226121
12.13	-1.288479941536717	0.6179286093969761
12.14	-1.27890264803954	0.5759626380725965
12.15	-1.270262850196522	0.5362055906585802
12.16	-1.262612762675626	0.4991507876252609
12.17	-1.255991664086207	0.4652594285933809
