"Time(s)","AIn-2 - Demodulated(Lock-In)","AOut-2","AIn-3","AIn-1 - Demodulated(Lock-In)","AOut-1"
36.45,1.36366956434426,1,4.77388661163934,0.884676556393443,1
36.46,1.36332185434426,1,4.77354890688525,0.882622810713115,1
36.47,1.36329183540984,1,4.77388661213115,0.882497734885246,1
36.48,1.36386468254098,1,4.77371025483607,0.884438912319672,1
36.49,1.36527803983607,1,4.77362895565574,0.886260016532787,1
36.5,1.36660134229508,1,4.77392538598361,0.886282530163934,1
36.51,1.36713916795082,1,4.77363645983607,0.885559591926229,1
36.52,1.36680646598361,1,4.77384783827869,0.885979846696721,1
36.53,1.36618358754098,1,4.77384783786885,0.887815960467213,1
36.54,1.36615607155738,1,4.77411800196721,0.888476361040984,1
36.55,1.36664407438017,1,4.77416807404959,0.887074704867769,1
36.56,1.367479375,1,4.77368649065574,0.88550205704918,1
36.57,1.36808724295082,1,4.77382782639344,0.886320053081967,1
36.58,1.36853751770492,1,4.77353890090164,0.889401922303279,1
36.59,1.36904032368852,1,4.77410174204918,0.891808381877049,1
36.6,1.36904282598361,1,4.77346260483607,0.891260549672131,1
36.61,1.3689127454918,1,4.7738340797541,0.888598935303279,1
36.62,1.3682073154918,1,4.77350888270492,0.886872888311475,1
36.63,1.36746936819672,1,4.77365522147541,0.887488261631148,1
36.64,1.36780207032787,1,4.77367022983607,0.889004181,1
36.65,1.36892413669421,1,4.77339754487603,0.889097502033058,1
36.66,1.37070133262295,1,4.77364521540984,0.887858486237705,1
36.67,1.37213970459016,1,4.77334378221311,0.887335669139344,1
36.68,1.3732879002459,1,4.77382407393443,0.888453847377049,1
36.69,1.37410089295082,1,4.77352139008197,0.88939691907377,1
36.7,1.3741108992623,1,4.77368148745902,0.888153665278689,1
36.71,1.373625605,1,4.77351138434426,0.885484546418033,1
36.72,1.37290266745902,1,4.77387785655738,0.884146234795082,1
36.73,1.37286764606557,1,4.77363145729508,0.885602117713115,1
36.74,1.37365562311475,1,4.77330375811475,0.887680878532787,1
36.75,1.37487136032787,1,4.77389786836066,0.887563307278688,1
36.76,1.37593834975207,1,4.77347825438017,0.88569506661157,1
36.77,1.37657489303279,1,4.77376778983607,0.88481414002459,1
36.78,1.37682754565574,1,4.77346135319672,0.886410107655738,1
36.79,1.37657489245902,1,4.7736539704918,0.888734017180328,1
36.8,1.37629722418033,1,4.77361769877049,0.889064217393443,1
36.81,1.37653736918033,1,4.77372276237705,0.887558304147541,1
36.82,1.37711271836066,1,4.77366522737705,0.886510168155738,1
36.83,1.37741540254098,1,4.7733550392623,0.887520781327869,1
36.84,1.37703016819672,1,4.77387660516393,0.88908422952459,1
36.85,1.376397285,1,4.77342633270492,0.888628953483607,1
36.86,1.3762637122314,1,4.77371534041322,0.886118794702479,1
36.87,1.37636726729508,1,4.77343884040984,0.884001146729508,1
36.88,1.37620216639344,1,4.77383282901639,0.88423628945082,1
36.89,1.37551675057377,1,4.77362770491803,0.886012366393443,1
36.9,1.37555427401639,1,4.77368273778688,0.886717794213115,1
36.91,1.37641479614754,1,4.773693995,0.885319446336066,1
36.92,1.37777561967213,1,4.77354140196721,0.883298220221311,1
36.93,1.3788988007377,1,4.7736026897541,0.88250774092623,1
36.94,1.37937659131148,1,4.77349012098361,0.882953010844262,1
36.95,1.37917646942623,1,4.77357267090164,0.882862956262295,1
36.96,1.37837098057377,1,4.77360644172131,0.881532149319672,1
36.97,1.37790565884298,1,4.77347573239669,0.880325322057851,1
36.98,1.3777080797541,1,4.77369774713115,0.881116897385246,1
36.99,1.37776811606557,1,4.77336004221312,0.883490837172131,1
37,1.37809331344262,1,4.77400793516393,0.884463927606557,1
37.01,1.37858611131148,1,4.77351513639344,0.882927995786885,1
37.02,1.37962674319672,1,4.77386910090164,0.880984316959016,1
37.03,1.3808674947541,1,4.77345134762295,0.881392064327869,1
37.04,1.38238841622951,1,4.77379780803279,0.884021158868852,1
37.05,1.3840844457377,1,4.77361394631148,0.885572099508197,1
37.06,1.38548529901639,1,4.77382157204918,0.884171249836066,1
37.07,1.38635247710744,1,4.7737847007438,0.881472919132231,1
37.08,1.38621324040984,1,4.77356266516393,0.880356435934426,1
37.09,1.3855553404918,1,4.77390787434426,0.881582179721311,1
37.1,1.38513758680328,1,4.77354390459016,0.882805421377049,1
37.11,1.3851926202459,1,4.77391662991803,0.881627206909836,1
37.12,1.38544027139344,1,4.77360268926229,0.87900811847541,1
37.13,1.38525766065574,1,4.77392038245902,0.877724840270492,1
37.14,1.38512257745902,1,4.77363145696721,0.879133194327869,1
37.15,1.38524014959016,1,4.77380156057377,0.88089676395082,1
37.16,1.38563538983607,1,4.77396791122951,0.880126296442623,1
37.17,1.3862382552459,1,4.77359643598361,0.877227038237705,1
37.18,1.38657443041322,1,4.77389189363636,0.875106909495868,1
37.19,1.38702373221311,1,4.77373026680328,0.87601630392623,1
37.2,1.38755155229508,1,4.77413426196721,0.878565349959016,1
37.21,1.38840707081967,1,4.77413301114754,0.880303904180328,1
37.22,1.38996051172131,1,4.77394915008197,0.880469004245902,1
37.23,1.39141639393443,1,4.77422306540984,0.880291396442623,1
37.24,1.39231944213115,1,4.77392788696721,0.880819216844262,1
37.25,1.39212932631148,1,4.77388035803279,0.881171930909836,1
37.26,1.39161651622951,1,4.77384908893443,0.880033740368852,1
37.27,1.3913263395082,1,4.77389786918033,0.878092563180328,1
37.28,1.39180797429752,1,4.7738174892562,0.877429847099174,1
37.29,1.39342761368852,1,4.77384658770492,0.879585968909836,1
37.3,1.39589911204918,1,4.77391162688525,0.882855451803279,1
37.31,1.39857323278689,1,4.77390412254098,0.884051177106557,1
37.32,1.40010666352459,1,4.77403670311475,0.882512743959016,1
37.33,1.40020922418033,1,4.77381782,0.880606587770492,1
37.34,1.39911856360656,1,4.77404295631148,0.880336423827869,1
37.35,1.39761014844262,1,4.77378029729508,0.880889259327869,1
37.36,1.39689971836066,1,4.77404420721312,0.880223855598361,1
37.37,1.39703229885246,1,4.77324497270492,0.878335210401639,1
37.38,1.39764267,1,4.77386159631147,0.877399642885246,1
37.39,1.39815128322314,1,4.77356400942149,0.878789308057851,1
37.4,1.3982380295082,1,4.7738415842623,0.880826721360656,1
37.41,1.39822302065574,1,4.77381406778689,0.880526539237705,1
37.42,1.39808793860656,1,4.77348011540984,0.877364621655738,1
37.43,1.39807292983607,1,4.77407547606557,0.87400258245082,1
37.44,1.39826554606557,1,4.77357142057377,0.873219607557377,1
37.45,1.39873082803279,1,4.77415177303279,0.874998186442623,1
37.46,1.39954632196721,1,4.77363145696721,0.876336497983607,1
37.47,1.40042435540984,1,4.77404170590164,0.875400930770492,1
37.48,1.4013123957377,1,4.77395665442623,0.873284646983607,1
37.49,1.4021514807438,1,4.77383514446281,0.872425820586777,1
37.5,1.40316602270492,1,4.77406797221311,0.87329465304918,1
37.51,1.40410909434426,1,4.77385284122951,0.873900020081967,1
37.52,1.40442928704918,1,4.77402044262295,0.872734313377049,1
37.53,1.40435674401639,1,4.77347886483607,0.871005764991803,1
37.54,1.40371135327869,1,4.77383032745902,0.870768120680328,1
37.55,1.40324356942623,1,4.77352389237705,0.87245664502459,1
37.56,1.40302093393443,1,4.77391162762295,0.873774944221311,1
37.57,1.40307346606557,1,4.77375653303279,0.872899413459016,1
37.58,1.40357877262295,1,4.77358017573771,0.870885692188525,1
37.59,1.40449182565574,1,4.77394414704918,0.870190270204918,1
37.6,1.40595998917355,1,4.77354004859504,0.871674207694215,1
37.61,1.40754617754098,1,4.77402669655738,0.87320709997541,1
37.62,1.40924720909836,1,4.77342883409836,0.87244663895082,1
37.63,1.41101327877049,1,4.77372026073771,0.870137738467213,1
37.64,1.41218398909836,1,4.77367773483607,0.869067089344262,1
37.65,1.41243914278689,1,4.77334878557377,0.870450428081967,1
37.66,1.4118062597541,1,4.77382782639344,0.872133949409836,1
37.67,1.41135098336066,1,4.77361644786885,0.871541089836066,1
37.68,1.41198386680328,1,4.77370149942623,0.869449821311475,1
37.69,1.41322712008197,1,4.77348761909836,0.868874472483607,1
37.7,1.41426303760331,1,4.77383262264463,0.871033571115702,1
37.71,1.41402260368852,1,4.77362895540984,0.873469759237705,1
37.72,1.41271431040984,1,4.77365271983607,0.873402218336066,1
37.73,1.41143853663934,1,4.77358768016393,0.870808145180328,1
37.74,1.41088570155738,1,4.77333627860656,0.868509250868852,1
37.75,1.4115260892623,1,4.77366772877049,0.868519257,1
37.76,1.41308203336066,1,4.77359893721311,0.869872577622951,1
37.77,1.41568361016393,1,4.77378279934426,0.870210282336066,1
37.78,1.41861789360656,1,4.77352138983607,0.86910711354918,1
37.79,1.42097682327869,1,4.77376278655738,0.868271606745902,1
37.8,1.42197492934426,1,4.77365897377049,0.869259706065574,1
37.81,1.4215673053719,1,4.77393351008264,0.871008349256198,1
37.82,1.42081172393443,1,4.77368398844262,0.871130840893443,1
37.83,1.4203439402459,1,4.77361519721311,0.869217180254098,1
37.84,1.42039146819672,1,4.77399667827869,0.86754616647541,1
37.85,1.42097682360656,1,4.77341757754098,0.868156536934426,1
37.86,1.42240769147541,1,4.77384408590164,0.870530476721311,1
37.87,1.4245089647541,1,4.77345510008197,0.871748715819672,1
37.88,1.42629504745902,1,4.77369149344262,0.870578005467213,1
37.89,1.42713305598361,1,4.77373527,0.868791922467213,1
37.9,1.42690541729508,1,4.77355766278689,0.868679354155738,1
37.91,1.42668230727273,1,4.77368381355372,0.870201248,1
37.92,1.42733317754098,1,4.77356391590164,0.870998260442623,1
37.93,1.42866898680328,1,4.77376278672131,0.870110221696721,1
37.94,1.43070772204918,1,4.7735201397541,0.869109615122951,1
37.95,1.43242876581967,1,4.77380656278689,0.870112723262295,1
37.96,1.43386964401639,1,4.77362520319672,0.872476657180328,1
37.97,1.43478519934426,1,4.77391663,0.873302157598361,1
37.98,1.43508037877049,1,4.77375153016393,0.871278430401639,1
37.99,1.43591838663934,1,4.77380281065574,0.86867685257377,1
38,1.43760440852459,1,4.77345134778689,0.868666846483607,1
38.01,1.44024350770492,1,4.773611445,0.871238406180328,1
38.02,1.44240312272727,1,4.77387297727273,0.873132033809917,1
38.03,1.44304520631148,1,4.7735126347541,0.87186878852459,1
38.04,1.44244234196721,1,4.77368899147541,0.869182158959016,1
38.05,1.44149926918033,1,4.77370900401639,0.868339147704918,1
38.06,1.44132416311475,1,4.77342633245902,0.870300337196721,1
38.07,1.44160433360656,1,4.77368148745902,0.87252918902459,1
38.08,1.44214466040984,1,4.77354640540984,0.872866893745902,1
38.09,1.44267248065574,1,4.77352389196721,0.872023882663934,1
38.1,1.44304520573771,1,4.77362895557377,0.872391605631148,1
38.11,1.44364807172131,1,4.77388411040984,0.874522898081967,1
38.12,1.44438556404959,1,4.77361697504132,0.876133441008264,1
38.13,1.44557924286885,1,4.77398667221312,0.875123262278689,1
38.14,1.44667740721311,1,4.7736777352459,0.872344076729508,1
38.15,1.44745788196721,1,4.77373652090164,0.870748108639344,1
38.16,1.44826337032787,1,4.77391162680328,0.871898806672131,1
38.17,1.4490863702459,1,4.77364771672131,0.87409764007377,1
38.18,1.45002694360656,1,4.77394414713115,0.874325278254098,1
38.19,1.45055476319672,1,4.77384658729508,0.872048897655738,1
38.2,1.4504496992623,1,4.77424182704918,0.869767513983607,1
38.21,1.45016953,1,4.77419554942623,0.869517362295082,1
38.22,1.45037215262295,1,4.77401293852459,0.870315346057377,1
38.23,1.45135942438017,1,4.77403818132231,0.870077660628099,1
38.24,1.45272107745902,1,4.77380030959016,0.868834448204918,1
38.25,1.45417445803279,1,4.77387910704918,0.868586797918033,1
38.26,1.45519007344262,1,4.77387035163934,0.870650549540984,1
38.27,1.45547024303279,1,4.77380656311475,0.873049504442623,1
38.28,1.45507500393443,1,4.77383783245902,0.872611739016393,1
38.29,1.45411442139344,1,4.77412925901639,0.869214678672131,1
38.3,1.45360661344262,1,4.77418179098361,0.866137812647541,1
38.31,1.45410691631148,1,4.77401919213115,0.866495529491803,1
38.32,1.45541020631148,1,4.77399167581967,0.869684963918033,1
38.33,1.45662323636364,1,4.77370020735537,0.872087847082645,1
38.34,1.45708372180328,1,4.77421806303279,0.8718487765,1
38.35,1.45757652090164,1,4.77348011532787,0.870487950745902,1
38.36,1.45817188098361,1,4.77411675172131,0.870512965942623,1
38.37,1.4589548554918,1,4.77344384327869,0.871651156655738,1
38.38,1.45910244581967,1,4.77375778409836,0.87135347595082,1
38.39,1.45853960459016,1,4.77370650286885,0.868849457147541,1
38.4,1.45842953704918,1,4.77378154852459,0.866410477934426,1
38.41,1.45893734442623,1,4.77395415270492,0.86650053252459,1
38.42,1.46010305081967,1,4.77339881639344,0.868684357065574,1
38.43,1.46102950247934,1,4.77415672396694,0.870150804132231,1
38.44,1.46129627491803,1,4.77355766221311,0.869342256114754,1
38.45,1.46098858836066,1,4.77405296262295,0.867451108868852,1
38.46,1.46028816368852,1,4.77357642426229,0.866810720557377,1
38.47,1.45985540155738,1,4.77377404409836,0.867986433729508,1
38.48,1.45966528680328,1,4.77375403131148,0.868939511983607,1
38.49,1.46003801131148,1,4.77367273221311,0.867881369959016,1
38.5,1.46098108434426,1,4.77397041319672,0.865885159426229,1
38.51,1.46172403368852,1,4.77365647213115,0.865307309016393,1
38.52,1.46224935311475,1,4.77405171237705,0.866625608344262,1
38.53,1.46254453114754,1,4.77394039418033,0.867388570934426,1
38.54,1.46331208396694,1,4.7741996014876,0.866148087413223,1
38.55,1.46421804516393,1,4.77432187647541,0.864474303598361,1
38.56,1.46489345704918,1,4.77400918581967,0.864659415819672,1
38.57,1.46548882040984,1,4.77383783221311,0.866923288934426,1
38.58,1.46559638614754,1,4.7739328902459,0.868771910278688,1
38.59,1.46559888704918,1,4.77382657516393,0.868519256983607,1
38.6,1.46521865532787,1,4.77389786819672,0.867033355532787,1
38.61,1.46473586057377,1,4.77375778442623,0.866750684163934,1
38.62,1.46469333467213,1,4.77355265926229,0.868639329778689,1
38.63,1.46503604254098,1,4.77363520934426,0.870880689098361,1
38.64,1.46587715578512,1,4.77368507429752,0.871187424801653,1
38.65,1.46680712139344,1,4.77373652081967,0.86969246847541,1
38.66,1.46791779385246,1,4.7736364602459,0.868959524057377,1
38.67,1.46910101139344,1,4.77336129311475,0.870580507122951,1
38.68,1.47018666918033,1,4.77361019401639,0.873089528704918,1
38.69,1.47111473245902,1,4.77345134786885,0.873547306229508,1
38.7,1.47161003237705,1,4.77372276262295,0.871846274819672,1
38.71,1.47181765819672,1,4.77355140844262,0.870342862770492,1
38.72,1.47171759631148,1,4.7738753545082,0.870875686081967,1
38.73,1.47180765229508,1,4.77366647860656,0.872496669319672,1
38.74,1.47203779139344,1,4.77347261098361,0.872469152622951,1
38.75,1.47221541942149,1,4.77387171644628,0.870350057347107,1
38.76,1.47237299434426,1,4.77351638663934,0.868194059622951,1
38.77,1.47233046836066,1,4.77367773532787,0.867813828983607,1
38.78,1.47223290893443,1,4.77356766844262,0.868686858778689,1
38.79,1.47243052942623,1,4.77390037008197,0.868644332877049,1
38.8,1.47277323647541,1,4.77374402516393,0.867210963270492,1
38.81,1.47358372811475,1,4.77374402540984,0.866235371786885,1
38.82,1.47482448081967,1,4.77379030278689,0.86751114542623,1
38.83,1.47625034467213,1,4.77361519696721,0.869714982090164,1
38.84,1.47725845680328,1,4.77389161467213,0.86985756852459,1
38.85,1.47753471818182,1,4.77342150520661,0.86750250385124,1
38.86,1.47707084237705,1,4.77385409163934,0.865202245254098,1
38.87,1.47617279770492,1,4.77356266508197,0.865632506221311,1
38.88,1.47580507508197,1,4.77387285319672,0.868051473139344,1
38.89,1.47613277311475,1,4.7737752942623,0.869382280409836,1
38.9,1.4768281957377,1,4.7735639157377,0.868038965663934,1
38.91,1.47766620418033,1,4.77384033368852,0.866015238319672,1
38.92,1.47783130303279,1,4.77347636319672,0.866037751991803,1
38.93,1.47784130983607,1,4.77358893139344,0.868406688672131,1
38.94,1.47764869229508,1,4.77354140262295,0.870277823278689,1
38.95,1.477421055,1,4.77377529467213,0.869672456303279,1
38.96,1.47757255140496,1,4.7735476146281,0.868274294264463,1
38.97,1.47787883163934,1,4.77340006663934,0.868929505778689,1
38.98,1.47831159393443,1,4.77363771065574,0.871943833918033,1
38.99,1.47786132180328,1,4.7735113845082,0.874057615778688,1
39,1.47654552377049,1,4.7736202,0.87298696647541,1
39.01,1.47492203991803,1,4.7736364597541,0.870162753704918,1
39.02,1.47366627836066,1,4.77356891909836,0.86866934807377,1
39.03,1.47313345491803,1,4.77350262868852,0.869452322852459,1
39.04,1.47311094221311,1,4.77362895540984,0.870412905254098,1
39.05,1.47402649663934,1,4.7736189495082,0.869524866803279,1
39.06,1.47554218892562,1,4.77356527049587,0.867921187553719,1
39.07,1.47719341704918,1,4.77366397680328,0.867976427639344,1
39.08,1.47819902540984,1,4.77350387918033,0.8699926505,1
39.09,1.47829158213115,1,4.77374277434426,0.871793743016393,1
39.1,1.47830909295082,1,4.77366272573771,0.871363482032787,1
39.11,1.47855674327869,1,4.77382032155738,0.869825048844262,1
39.12,1.47921714385246,1,4.7739241345082,0.869810039745902,1
39.13,1.4797899897541,1,4.77412550672131,0.872068909811475,1
39.14,1.48000011836066,1,4.7740004304918,0.874480372319672,1
39.15,1.47982751401639,1,4.77378154811475,0.874740530221311,1
39.16,1.47929969434426,1,4.77396791196721,0.873369698614754,1
39.17,1.47893957785124,1,4.77379226735537,0.872458609057851,1
39.18,1.47878187983607,1,4.7740892347541,0.873197093909836,1
39.19,1.47876687008197,1,4.77334253172131,0.87436280092623,1
39.2,1.47854173344262,1,4.77392038270492,0.874137664385246,1
39.21,1.47778377442623,1,4.77351888893443,0.872891908909836,1
39.22,1.47675565188525,1,4.77383032729508,0.872734313377049,1
39.23,1.47554741860656,1,4.77390037008197,0.874522898106557,1
39.24,1.47502209959016,1,4.7737014995082,0.876804281647541,1
39.25,1.47525724221311,1,4.77399167532787,0.876821792254098,1
39.26,1.47607023631148,1,4.77365522147541,0.874733025614754,1
39.27,1.47713369099174,1,4.77413528528926,0.87330606492562,1
39.28,1.47807395,1,4.77365772295082,0.87458543604918,1
39.29,1.47943227360656,1,4.77414927122951,0.877104463778689,1
39.3,1.48050292327869,1,4.77411174827869,0.877744852352459,1
39.31,1.48081311106557,1,4.77387035172131,0.875375915434426,1
39.32,1.48019273516393,1,4.77405296229508,0.872539195090164,1
39.33,1.47892946909836,1,4.77386159639344,0.871881296172131,1
39.34,1.47821403532787,1,4.77425308368852,0.873162072696721,1
39.35,1.47833661008197,1,4.77352264098361,0.874035102081967,1
39.36,1.47942727090164,1,4.77402919770492,0.873382206122951,1
39.37,1.48095569983607,1,4.7733637947541,0.873021987762295,1
39.38,1.4820015222314,1,4.77375317355372,0.874753802619835,1
39.39,1.482576685,1,4.77371400737705,0.877387135295082,1
39.4,1.48248663032787,1,4.77371901008197,0.877754858311475,1
39.41,1.48240658196721,1,4.7741155004918,0.874893122647541,1
39.42,1.48223898090164,1,4.77359643639344,0.871798745983607,1
39.43,1.48142598483607,1,4.77399667844262,0.871543591303279,1
39.44,1.48015771336066,1,4.77378780155738,0.873709905,1
39.45,1.47863929286885,1,4.77423932606557,0.875243335254098,1
39.46,1.478081455,1,4.77407422557377,0.874387816155738,1
39.47,1.47879188540984,1,4.77403545221311,0.872686784565574,1
39.48,1.47993584338843,1,4.77418446768595,0.872889903603306,1
39.49,1.48082812139344,1,4.77384408655738,0.875253341131147,1
39.5,1.48104074959016,1,4.77412550680328,0.877297080647541,1
39.51,1.48101823655738,1,4.77355766213115,0.876789272540984,1
39.52,1.48103324606557,1,4.77419930172131,0.875200809344262,1
39.53,1.48170115327869,1,4.77407172368852,0.875516000434426,1
39.54,1.48346222098361,1,4.77426809303279,0.878575355959016,1
39.55,1.48590620295082,1,4.77427809959016,0.881739775245902,1
39.56,1.48810003344262,1,4.77387535532787,0.882212561991803,1
39.57,1.48904560704918,1,4.77403795327869,0.880614092254098,1
39.58,1.4887954547541,1,4.77414176639344,0.879691032467213,1
39.59,1.48760582867769,1,4.77390072165289,0.880754094710744,1
39.6,1.48651407172131,1,4.77382407336066,0.88229761354918,1
39.61,1.48560351959016,1,4.77393038852459,0.882247583188525,1
39.62,1.48514824377049,1,4.7737940554918,0.881036848868852,1
39.63,1.48533335614754,1,4.77365522098361,0.881026842721311,1
39.64,1.48518076459016,1,4.77374652631148,0.882927995819672,1
39.65,1.4845153592623,1,4.77376153598361,0.884363866901639,1
39.66,1.48369736377049,1,4.77358392827869,0.883165639918033,1
39.67,1.48283684270492,1,4.77364021229508,0.880569065090164,1
39.68,1.48207888237705,1,4.77386284737705,0.879728555213115,1
39.69,1.48115910768595,1,4.77358418644628,0.881483007983471,1
39.7,1.48009017262295,1,4.77378780188525,0.883603405303279,1
39.71,1.47873184983607,1,4.77367898590164,0.88296551852459,1
39.72,1.47721843155738,1,4.77393664196721,0.879776084204918,1
39.73,1.47600019286885,1,4.77386034573771,0.877149491040984,1
39.74,1.47499208196721,1,4.77358017581967,0.877309588311475,1
39.75,1.47468189401639,1,4.7739816692623,0.878848021442623,1
39.76,1.47492203885246,1,4.77347761360656,0.878752963786885,1
39.77,1.47543234918033,1,4.77359393409836,0.8763289935,1
39.78,1.47584009704918,1,4.77356641745902,0.874425338909836,1
39.79,1.47562746778689,1,4.77392788672131,0.875285860901639,1
39.8,1.47473761,1,4.77373299570248,0.877921674338843,1
39.81,1.47337610327869,1,4.77330000598361,0.879353327754098,1
39.82,1.47216536877049,1,4.77373652065574,0.878145095155738,1
39.83,1.47125731860656,1,4.77339381237705,0.876326491934426,1
39.84,1.4708895954918,1,4.77395915590164,0.876366516180328,1
39.85,1.47140240614754,1,4.77359143245902,0.878145095147541,1
39.86,1.47223040778689,1,4.77388911368852,0.879315805008197,1
39.87,1.47321850622951,1,4.77371400737705,0.878868033573771,1
39.88,1.4736837892623,1,4.77394289573771,0.878095064844262,1
39.89,1.47377384327869,1,4.77368649065574,0.878925568409836,1
39.9,1.4738926761157,1,4.77354887586777,0.881076935239669,1
39.91,1.47397646581967,1,4.77390287122951,0.882074978590164,1
39.92,1.47438171237705,1,4.77358017614754,0.880509028754098,1
39.93,1.47493204647541,1,4.77394664819672,0.878040031352459,1
39.94,1.47543234868852,1,4.77363270770492,0.877487195991803,1
39.95,1.47545986606557,1,4.773941645,0.879418367254098,1
39.96,1.47499208213115,1,4.7736764845082,0.881179435385246,1
39.97,1.47477945360656,1,4.77388285918033,0.880581572581967,1
39.98,1.47511715737705,1,4.77375027885246,0.878595368221311,1
39.99,1.47607523836066,1,4.77371150598361,0.878017517713115,1
40,1.47693325934426,1,4.77390787516393,0.879493412680328,1
40.01,1.47720178900826,1,4.77347573256198,0.88097856968595,1
40.02,1.47682569467213,1,4.77393914377049,0.880366442122951,1
40.03,1.47555742434426,1,4.77348636901639,0.878492806065574,1
40.04,1.47406401983607,1,4.77402044295082,0.878122581508197,1
40.05,1.47237799762295,1,4.77375403122951,0.880101281401639,1
40.06,1.47096464098361,1,4.77369774729508,0.882127510426229,1
40.07,1.47034426459016,1,4.77364771713115,0.881487121942623,1
40.08,1.47096964434426,1,4.77374027286885,0.878675416688525,1
40.09,1.47290081467213,1,4.77388911327869,0.877069442434426,1
40.1,1.4749470547541,1,4.77359143270492,0.878587863598361,1
40.11,1.47637451132231,1,4.7738704553719,0.881298887966942,1
40.12,1.47691574877049,1,4.77361644795082,0.881884863327869,1
40.13,1.47715589385246,1,4.77382532491803,0.879891153909836,1
40.14,1.47774375040984,1,4.77378780155738,0.878022520745902,1
40.15,1.47878187967213,1,4.77373276852459,0.878505313598361,1
40.16,1.48011268688525,1,4.77395665434426,0.880401463303279,1
40.17,1.48087064655738,1,4.77364771672131,0.881176933909836,1
40.18,1.48107577114754,1,4.77412425680328,0.880043746352459,1
40.19,1.48070304393443,1,4.77389661762295,0.87892556845082,1
40.2,1.47997009909836,1,4.77422181467213,0.879060650336066,1
40.21,1.47940225565574,1,4.77427684803279,0.879658512754098,1
40.22,1.47899758933884,1,4.77389693801653,0.878832185355372,1
40.23,1.47938724631148,1,4.77388160860656,0.87646907845082,1
40.24,1.48056546016393,1,4.77394664811475,0.875035709270492,1
40.25,1.48185874836066,1,4.77388035836066,0.87640654057377,1
40.26,1.48299443836066,1,4.77379905852459,0.879500917311475,1
40.27,1.48309950172131,1,4.77426309040984,0.881166927836066,1
40.28,1.48231652729508,1,4.77360644196721,0.880041244926229,1
40.29,1.48100322795082,1,4.77404921065574,0.878295186204918,1
40.3,1.47986003295082,1,4.77385534352459,0.878385240819672,1
40.31,1.47972244967213,1,4.77380281073771,0.880133801081967,1
40.32,1.48043271504132,1,4.77402809280992,0.881102157066116,1
40.33,1.48181622385246,1,4.77386159688525,0.880066260040984,1
40.34,1.48265673393443,1,4.77412675721312,0.878785483532787,1
40.35,1.4825016395082,1,4.77342883393443,0.879170717057377,1
40.36,1.48061048860656,1,4.77413301188525,0.880651615106557,1
40.37,1.47775375606557,1,4.77388661180328,0.881106891319672,1
40.38,1.47547737557377,1,4.77388536114754,0.879976205434426,1
40.39,1.47454681188525,1,4.7743118695082,0.879208239803279,1
40.4,1.47485199844262,1,4.77394289581967,0.88048151202459,1
40.41,1.47542734622951,1,4.7738328295082,0.88295551247541,1
40.42,1.4757475404918,1,4.77392288385246,0.884078693737705,1
40.43,1.4758171068595,1,4.77414663545455,0.882527194884298,1
40.44,1.47550239131148,1,4.77385659393443,0.880011226745902,1
40.45,1.47512216163934,1,4.77415177286885,0.879048142754098,1
40.46,1.47437170631148,1,4.77408173,0.880148810139344,1
40.47,1.47348366745902,1,4.77387285368852,0.881056860983607,1
40.48,1.47240051098361,1,4.77398292008197,0.879756071983607,1
40.49,1.47122229614754,1,4.77370650262295,0.877452174721311,1
40.5,1.4704768442623,1,4.77392663606557,0.876859315065574,1
40.51,1.46956379147541,1,4.77401168762295,0.878692927319672,1
40.52,1.46835555959016,1,4.77387535491803,0.880556557368852,1
40.53,1.46666407958678,1,4.77340385008264,0.879803228694215,1
40.54,1.46497100573771,1,4.77380030942623,0.877364621606557,1
40.55,1.46406045106557,1,4.77396791131148,0.876496595073771,1
40.56,1.4639453804918,1,4.77390287172131,0.878580359040984,1
40.57,1.46449321311475,1,4.77402294483607,0.88133703097541,1
40.58,1.46485843557377,1,4.7740729747541,0.881979920959016,1
40.59,1.46484842918033,1,4.77405921672131,0.880736666786885,1
40.6,1.46457076016393,1,4.77374902811475,0.880308907114754,1
40.61,1.46423805885246,1,4.77401794155738,0.881674735811475,1
40.62,1.46420053565574,1,4.77385784459016,0.882910485065574,1
40.63,1.46414049901639,1,4.77387535516393,0.88206747402459,1
40.64,1.46442436966942,1,4.77380613942149,0.880171468429752,1
40.65,1.46506856344262,1,4.7737190102459,0.879973703836066,1
40.66,1.46571395729508,1,4.77364771647541,0.882167534622951,1
40.67,1.46613421286885,1,4.77359893721311,0.884103708942623,1
40.68,1.46600413344262,1,4.77370775327869,0.883233180877049,1
40.69,1.46561389713115,1,4.77348636893443,0.880291396680328,1
40.7,1.46534623254098,1,4.77382782614754,0.878928069967213,1
40.71,1.46518363327869,1,4.77365397131148,0.880876751672131,1
40.72,1.46520864819672,1,4.7735701697541,0.884023660409836,1
40.73,1.46523366385246,1,4.77383658139344,0.884779118737705,1
40.74,1.46542063826446,1,4.77372416793388,0.882383429983471,1
40.75,1.46533122360656,1,4.77401293893443,0.879768579565574,1
40.76,1.46483592122951,1,4.77360018827869,0.879821111409836,1
40.77,1.46416551418033,1,4.77379530631148,0.881782301016393,1
40.78,1.46352012295082,1,4.77358768040984,0.88237766207377,1
40.79,1.46341505959016,1,4.77392913786885,0.880248870934426,1
40.8,1.46337253319672,1,4.7737777957377,0.877969988893443,1
40.81,1.46343507196721,1,4.77342633303279,0.878022520778689,1
