"","seconds","X1","X2","X3","X4","X5","X6","X7","X8","X9","average","SE"
"22",-1.79,-5.54938942813227,-6.89559821173869,-4.49029607431146,-4.94304791439455,-5.13917927562062,-3.50957329380482,-5.9898057243517,-6.14697071634132,-6.47083149536741,-5.45941023711809,0.352727235336357
"23",-1.78,-5.62334015705693,-6.91073507553089,-4.499535806294,-4.97052593151492,-5.17407973154685,-3.66807031463164,-5.96386924968637,-6.09368707863405,-6.48455464365369,-5.48759977650548,0.339207635074447
"24",-1.77,-5.69607218163796,-6.9193016314711,-4.50818164725831,-4.99699098335596,-5.20996466354881,-3.83095181497427,-5.93596436695829,-6.04076443450428,-6.50171598195635,-5.51554530062948,0.325814717744892
"25",-1.76,-5.76703563331335,-6.92142501284379,-4.51623549497724,-5.0225864471946,-5.24663453655614,-3.99740217604731,-5.90621019813273,-5.98887028536887,-6.52269261504815,-5.54323248883135,0.31275095057139
"26",-1.75,-5.83568926621301,-6.91730010915576,-4.52370169765234,-5.04745020687701,-5.28389083447294,-4.166609067897,-5.8747431319529,-5.93867522006112,-6.54777737115484,-5.57064854504855,0.300226903853427
"27",-1.74,-5.90150680393504,-6.90718572139349,-4.53058689644922,-5.07171202741507,-5.32153754164518,-4.33776841639448,-5.84171666057941,-5.89084424820026,-6.57717359388717,-5.59778132332215,0.288458176079447
"28",-1.73,-5.96398306800394,-6.89139996563009,-4.53690002931836,-5.09549107948022,-5.35938240841085,-4.51008892013861,-5.80730102190753,-5.84602816346518,-6.61099136176221,-5.62461844645744,0.277660459721117
"29",-1.72,-6.02263981049098,-6.87031499404567,-4.54265248636004,-5.11889365501217,-5.39723798691066,-4.68279611046289,-5.77168263839047,-5.80485504354713,-6.64924519204613,-5.65114643525179,0.268042271021235
"30",-1.71,-6.07703117685883,-6.84435110735558,-4.54785839687321,-5.14201111439269,-5.43492242588657,-4.85513595894559,-5.73506334481054,-5.76792199826388,-6.69185326087103,-5.67734986491755,0.259795156299356
"31",-1.7,-6.1267487244657,-6.81397034230393,-4.5525350283669,-5.16491810462042,-5.47226002218001,-5.02637804254788,-5.69765940042229,-5.73578727150868,-6.73863815169835,-5.70321056534602,0.253081771483384
"32",-1.69,-6.17142592995459,-6.77966962434996,-4.55670327677878,-5.18767107765571,-5.50908153688646,-5.19581827988843,-5.65970028364059,-5.70896279346965,-6.78932912702916,-5.72870688107259,0.248023068882266
"33",-1.68,-6.21074213274932,-6.74197358060561,-4.56038821803111,-5.21030713092043,-5.5452242868159,-5.36278126251566,-5.62142727086825,-5.68790727456077,-6.84356588712453,-5.75381300491018,0.244686672583155
"34",-1.67,-6.24442587007781,-6.70142711141956,-4.56361968396836,-5.23284319631301,-5.58053202792321,-5.52662221316655,-5.58309180295762,-5.67301992738436,-6.90090375231286,-5.77849839839148,0.243078954620991
"35",-1.66,-6.27225756661287,-6.65858781668249,-4.56643282763062,-5.25527559695627,-5.61485464969554,-5.68672860545896,-5.54495364347855,-5.66463489473001,-6.96082018521334,-5.80272730960652,0.243142933954302
"36",-1.65,-6.29407155085704,-6.61401838194861,-4.56886864595113,-5.277579990035,-5.64804770516111,-5.84252148298045,-5.50727883778176,-5.66301644785991,-7.02272255445482,-5.82645839966998,0.244762852147923
"37",-1.64,-6.30975737801935,-6.5682790353147,-4.57097443252407,-5.29971170753888,-5.67997181203475,-5.99345651481867,-5.47033748720072,-5.66835500966176,-7.08595702310915,-5.84964448891356,0.247774587698485
