"time_ext","dF_405","dF_465","freeze","freeze_cut"
7.9,2.75614740418486,-1.89822736903084,0,0
7.91,2.76669781926504,-1.91723935054853,0,0
7.92,2.77894546021042,-1.94489951108636,0,0
7.93,2.79272062714315,-1.98036505382364,0,0
7.94,2.80783539465568,-2.02269991914026,0,0
7.95,2.82408548348024,-2.0708838131526,0,0
7.96,2.84125236715077,-2.12382251634858,0,0
7.97,2.8591055894739,-2.18035935507921,0,0
7.98,2.87740526318059,-2.2392877026747,0,0
7.99,2.89590471786609,-2.29936435616904,0,0
8,2.91435326118513,-2.35932361511355,0,0
8.01,2.93249901495254,-2.41789187840322,0,0
8.02,2.95009178748071,-2.47380256340549,0,0
8.03,2.96688594406815,-2.5258111368391,0,0
8.04,2.98264323840147,-2.57271004622707,0,0
8.05,2.99713556734113,-2.61334334407928,0,0
8.06,3.01014761147609,-2.64662080311254,0,0
8.07,3.02147932432366,-2.6715313209142,0,0
8.08,3.03094823652584,-2.6871554171604,0,0
8.09,3.03839154475692,-2.69267663395937,0,0
8.1,3.04366795725338,-2.68739166360955,0,0
8.11,3.04665927223138,-2.67071905623231,0,0
8.12,3.04727166890021,-2.64220638406019,0,0
8.13,3.0454366940046,-2.60153575809761,0,0
8.14,3.04111193076068,-2.54852761356264,0,0
8.15,3.03428134159216,-2.48314270773907,0,0
8.16,3.02495528073638,-2.40548229975948,0,0
8.17,3.01317017735198,-2.31578650996667,0,0
8.18,2.99898789610906,-2.21443087950153,0,0
8.19,2.98249478609652,-2.10192117998652,0,0
8.2,2.9638004321308,-1.97888655355334,0,0
8.21,2.94303612419665,-1.84607108749342,0,0
8.22,2.92035306570833,-1.70432395464291,0,0
8.23,2.89592034943667,-1.55458826843619,0,0
8.24,2.8699227309141,-1.39788881286362,0,0
8.25,2.84255823015709,-1.2353188242857,0,0
8.26,2.8140355943062,-1.06802602294378,0,0
8.27,2.78457165445563,-0.897198103903109,0,0
8.28,2.75438861339445,-0.724047904281027,0,0
8.29,2.72371130385746,-0.549798459912457,0,0
8.3,2.69276445446057,-0.375668160856426,0,0
8.31,2.66176999743613,-0.202856215784802,0,0
8.32,2.63094445350232,-0.0325286298661567,0,0
8.33,2.60049642683397,0.134195110042798,0,0
8.34,2.57062424254064,0.296254464385188,0,0
8.35,2.54151375852049,0.45265922175891,0,0
8.36,2.51333637847479,0.602499684859744,0,0
8.37,2.48624729067888,0.744955536734131,0,0
8.38,2.46038395255465,0.879303288485961,0,0
8.39,2.43586483802041,1.00492223168116,0,0
8.4,2.41278846147181,1.12129883960088,0,0
8.41,2.39123268825808,1.22802958895595,0,0
8.42,2.37125433641541,1.32482220157049,0,0
8.43,2.35288906855487,1.41149532874436,0,0
8.44,2.33615157299399,1.48797672760596,0,0
8.45,2.32103602925608,1.55430000199532,0,0
8.46,2.30751684577529,1.61059999767043,0,0
8.47,2.29554965551029,1.65710696062956,0,0
8.48,2.28507255149138,1.69413958552416,0,0
8.49,2.27600754014774,1.72209709857063,0,0
8.5,2.26826218926929,1.74145053190937,0,0
8.51,2.26173144547323,1.75273335236563,0,0
8.52,2.25629959070426,1.75653161288993,0,0
8.53,2.25184231063259,1.75347380027388,0,0
8.54,2.24822884490043,1.74422055365214,0,0
8.55,2.2453241820008,1.72945442166737,0,0
8.56,2.24299126609,1.70986982052709,0,0
8.57,2.24109318609371,1.68616334623022,0,0
8.58,2.2394953175103,1.65902458135202,0,0
8.59,2.23806738700423,1.6291275256831,0,0
8.6,2.2366854293757,1.59712276594807,0,0
8.61,2.23523360756945,1.56363048105736,0,0
8.62,2.23360587381463,1.52923435476998,0,0
8.63,2.23170745215859,1.49447645391779,0,0
8.64,2.22945612143427,1.459853117519,0,0
8.65,2.22678327945432,1.42581187434241,0,0
8.66,2.2236347754417,1.39274938183586,0,0
8.67,2.21997150326832,1.36101036180237,0,0
8.68,2.21576975055891,1.33088749091663,0,0
8.69,2.21102130066592,1.3026221927299,0,0
8.7,2.20573328678669,1.27640625565208,0,0
8.71,2.19992780397035,1.25238418354579,0,0
8.72,2.19364129035533,1.23065618237179,0,0
8.73,2.1869236906439,1.21128168143855,0,0
8.74,2.17983741472816,1.19428327886852,0,0
8.75,2.17245610585434,1.17965098772276,0,0
8.76,2.16486323810102,1.16734665619761,0,0
8.77,2.15715056851505,1.15730844171352,0,0
8.78,2.14941647204024,1.14945523137331,0,0
8.79,2.14176418633015,1.14369090381844,0,0
8.8,2.13429999001816,1.13990832908336,0,0
8.81,2.12713133910157,1.13799301197984,0,0
8.82,2.12036499018555,1.13782630191712,0,0
8.83,2.1141051431008,1.13928811135882,0,0
8.84,2.10845163530612,1.14225909389445,0,0
8.85,2.10349821385737,1.14662223959139,0,0
8.86,2.09933090692266,1.15226386341689,0,0
8.87,2.09602651686625,1.15907398596899,0,0
8.88,2.09365126048794,1.1669461283248,0,0
8.89,2.09225958045087,1.17577655507257,0,0
8.9,2.09189314360609,1.1854630056351,0,0
8.91,2.09258003755515,1.19590297058264,0,0
8.92,2.09433417411209,1.2069915863118,0,0
8.93,2.0971549107431,1.2186192356561,0,0
8.94,2.1010268978493,1.23066894821609,0,0
8.95,2.10592015206563,1.24301369366928,0,0
8.96,2.11179034976814,1.25551366232686,0,0
8.97,2.11857933390761,1.26801363549298,0,0
8.98,2.12621583116507,1.28034054798985,0,0
8.99,2.13461637172727,1.29230134786401,0,0
9,2.14368639623328,1.30368125539964,0,0
9.01,2.1533215270814,1.31424250707338,0,0
9.02,2.1634089820983,1.32372365327482,0,0
9.03,2.17382911266441,1.33183947089923,0,0
9.04,2.18445704679493,1.33828154971071,0,0
9.05,2.19516441227572,1.34271959031574,0,0
9.06,2.20582110767326,1.34480343075642,0,0
9.07,2.21629708960987,1.34416581071727,0,0
9.08,2.22646415253227,1.34042586317819,0,0
9.09,2.23619767996691,1.33319330002695,0,0
9.1,2.24537834239298,1.32207324243203,0,0
9.11,2.25389371217144,1.30667163265029,0,0
9.12,2.26163976624097,1.28660115227561,0,0
9.13,2.26852225465293,1.26148756216697,0,0
9.14,2.27445791869156,1.23097636373534,0,0
9.15,2.27937554364325,1.19473966604846,0,0
9.16,2.28321682779229,1.15248313599621,0,0
9.17,2.2859370503022,1.10395290275751,0,0
9.18,2.2875055303383,1.04894228210226,0,0
9.19,2.28790587330295,0.987298183454984,0,0
9.2,2.28713600350391,0.918927070878942,0,0
9.21,2.28520798334673,0.843800357384908,0,0
9.22,2.28214761963407,0.761959108364839,0,0
9.23,2.2779938644084,0.673517940254012,0,0
9.24,2.27279802279322,0.57866801382548,0,0
9.25,2.26662278289043,0.477679034237677,0,0
9.26,2.25954108110364,0.370900188478163,0,0
9.27,2.25163481801133,0.258759966643179,0,0
9.28,2.24299344537968,0.141764830741498,0,0
9.29,2.23371245079024,0.0204967096344922,0,0
9.3,2.22389176853041,-0.1043906802584,0,0
9.31,2.21363414157305,-0.232176663335029,0,0
9.32,2.20304345719819,-0.362079540154922,0,0
9.33,2.19222308098433,-0.493263566571646,0,0
9.34,2.18127421686954,-0.624846897359878,0,0
9.35,2.17029432462434,-0.75591039949042,0,0
9.36,2.15937562435213,-0.885507212933723,0,0
9.37,2.14860371113991,-1.01267293232681,0,0
9.38,2.13805629762711,-1.13643627389884,0,0
9.39,2.1278021014546,-1.25583007922396,0,0
9.4,2.11789989862695,-1.36990250504633,0,0
9.41,2.10839776122323,-1.47772823800067,0,0
9.42,2.09933249232835,-1.5784195640287,0,0
9.43,2.09072926407983,-1.67113712441796,0,0
9.44,2.08260146295546,-1.75510020497127,0,0
9.45,2.07495074667124,-1.82959641283205,0,0
9.46,2.06776731180316,-1.89399059359457,0,0
9.47,2.06103036933791,-1.94773285227337,0,0
9.48,2.0547088186487,-1.99036556129773,0,0
9.49,2.04876210832822,-2.02152925302977,0,0
9.5,2.04314127096218,-2.0409673130082,0,0
9.51,2.0377901142181,-2.04852940851997,0,0
9.52,2.03264654683582,-2.04417360574919,0,0
9.53,2.02764401331063,-2.02796714118599,0,0
9.54,2.02271301285186,-2.00008583356498,0,0
9.55,2.01778267883383,-1.96081214979646,0,0
9.56,2.01278239532251,-1.91053196157381,0,0
9.57,2.00764342394071,-1.84973005214701,0,0
9.58,2.00230050830108,-1.77898444288983,0,0
9.59,1.99669342522731,-1.69895962300273,0,0
9.6,1.99076845701508,-1.61039878175105,0,0
9.61,1.98447976283177,-1.51411515924627,0,0
9.62,1.97779062702057,-1.4109826472944,0,0
9.63,1.97067455987883,-1.30192577894408,0,0
9.64,1.96311622857676,-1.18790925384392,0,0
9.65,1.9551122006742,-1.06992715159845,0,0
9.66,1.94667148848461,-0.948991987421007,0,0
9.67,1.93781588374376,-0.826123760851211,0,0
9.68,1.92858007224089,-0.702339137221693,0,0
9.69,1.91901152274029,-0.578640895383117,0,0
9.7,1.90917015125582,-0.456007782980632,0,0
9.71,1.8991277664959,-0.335384914638,0,0
9.72,1.88896730515907,-0.217674823151599,0,0
9.73,1.87878186584368,-0.103729258033478,0,0
9.74,1.86867355193897,0.00565818594996344,0,0
9.75,1.8587521412336,0.109758534900646,0,0
9.76,1.84913360369287,0.207912936370161,0,0
9.77,1.83993849132653,0.299537157093391,0,0
9.78,1.83129022364369,0.38412505411533,0,0
9.79,1.82331329263092,0.461251009178553,0,0
9.8,1.8161314163162,0.530571334841522,0,0
9.81,1.80986567018092,0.59182467801016,0,0
9.82,1.80463262703057,0.644831462631515,0,0
9.83,1.80054253397721,0.689492420052337,0,0
9.84,1.79769755223815,0.725786261588399,0,0
9.85,1.79619009133271,0.753766559294248,0,0
9.86,1.79610126826955,0.773557917300112,0,0
9.87,1.79749951512029,0.785351524297866,0,0
9.88,1.80043935394033,0.789400171421984,0,0
9.89,1.80496035664176,0.786012826269118,0,0
9.9,1.81108630829017,0.775548856317279,0,0
9.91,1.81882458918033,0.758411995001845,0,0
9.92,1.82816578762228,0.735044143299043,0,0
9.93,1.83908355185719,0.705919091480696,0,0
9.94,1.8515346824482,0.671536242125055,0,0
9.95,1.86545946386326,0.632414400204807,0,0
9.96,1.8807822299474,0.589085691144191,0,0
9.97,1.89741215497402,0.542089668843438,0,0
9.98,1.91524425970916,0.491967667926104,0,0
9.99,1.93416061640085,0.439257445923064,0,0
10,1.95403173440952,0.384488151131881,0,0
10.01,1.97471810831586,0.328175652818418,0,0
10.02,1.99607190596509,0.270818255301861,0,0
10.03,2.01793876886665,0.21289280245878,0,0
10.04,2.0401596952756,0.154851176345809,0,0
10.05,2.06257297639938,0.097117187028705,0,0
10.06,2.08501615981549,0.0400838479120459,0,0
10.07,2.10732801304199,-0.0158889751774672,0,0
10.08,2.12935045961165,-0.0704765565581474,0,0
10.09,2.15093045660003,-0.123390957967518,0,0
10.1,2.17192178309024,-0.1743823448193,0,0
10.11,2.19218671363122,-0.223239985643661,0,0
10.12,2.21159755441025,-0.269792952136264,0,0
10.13,2.23003802356024,-0.313910531289617,0,0
10.14,2.24740445831026,-0.355502357546376,0,0
10.15,2.26360683252011,-0.394518275251126,0,0
10.16,2.27856957009365,-0.43094794030674,0,0
10.17,2.29223214317341,-0.464820172988829,0,0
10.18,2.30454944810806,-0.496202068597076,0,0
10.19,2.31549195678591,-0.525197857635105,0,0
10.2,2.32504564564836,-0.551947501831523,0,0
10.21,2.33321170935155,-0.576625020814564,0,0
10.22,2.34000606700765,-0.599436547136889,0,0
10.23,2.34545867069958,-0.620618104866261,0,0
10.24,2.34961262827954,-0.640433104282096,0,0
10.25,2.35252315637286,-0.659169538194346,0,0
10.26,2.35425638505279,-0.677136868107389,0,0
10.27,2.35488803960139,-0.694662597591265,0,0
10.28,2.35450202363993,-0.712088540718969,0,0
10.29,2.35318892374465,-0.729766799067446,0,0
10.3,2.35104445723948,-0.748055460592713,0,0
10.31,2.34816788742232,-0.767314035578747,0,0
10.32,2.34466043392838,-0.787898647379823,0,0
10.33,2.34062370684471,-0.810157006675388,0,0
10.34,2.33615819023588,-0.83442321297786,0,0
10.35,2.33136179664933,-0.86101243153346,0,0
10.36,2.32632851257549,-0.890215500089669,0,0
10.37,2.32114715587256,-0.922293526936919,0,0
10.38,2.31590026365602,-0.957472550670199,0,0
10.39,2.31066312486552,-0.995938340608193,0,0
10.4,2.30550296954994,-1.03783141783065,0,0
10.41,2.30047832531094,-1.08324238184717,0,0
10.42,2.29563854597099,-1.13220762130796,0,0
10.43,2.29102351509777,-1.18470549157095,0,0
10.44,2.28666352591791,-1.2406530446005,0,0
10.45,2.28257933500804,-1.29990338710322,0,0
10.46,2.27878238318332,-1.36224375057095,0,0
10.47,2.27527517395436,-1.42739435156645,0,0
10.48,2.27205180054231,-1.49500810830366,0,0
10.49,2.26909860931415,-1.5646712661061,0,0
10.5,2.2663949804123,-1.63590497294545,0,0
10.51,2.26391420660679,-1.70816783721348,0,0
10.52,2.2616244535951,-1.78085947939158,0,0
10.53,2.25948978399789,-1.85332508065531,0,0
10.54,2.25747122511896,-1.92486091845922,0,0
10.55,2.25552785736163,-1.99472086232293,0,0
10.56,2.2536179000457,-2.06212378020374,0,0
10.57,2.25169977409061,-2.12626178374162,0,0
10.58,2.24973312346538,-2.1863092347183,0,0
10.59,2.24767977926542,-2.24143242342508,0,0
10.6,2.24550464873723,-2.29079980810671,0,0
10.61,2.24317651015304,-2.33359268445528,0,0
10.62,2.24066869871171,-2.36901614240175,0,0
10.63,2.23795967222811,-2.39631016359461,0,0
10.64,2.23503344894916,-2.41476071205531,0,0
10.65,2.23187991262364,-2.4237106646587,0,0
10.66,2.22849498002703,-2.42257041809407,0,0
10.67,2.22488063048677,-2.41082800200014,0,0
10.68,2.22104479974841,-2.38805853339326,0,0
10.69,2.21700114161222,-2.35393286172317,0,0
10.7,2.21276866188181,-2.30822526152703,0,0
10.71,2.20837123348855,-2.25082003209711,0,0
10.72,2.20383700568639,-2.18171687622528,0,0
10.73,2.19919772240929,-2.10103494939391,0,0
10.74,2.19448796563497,-2.00901548187831,0,0
10.75,2.1897443397104,-1.90602289636968,0,0
10.76,2.18500461325587,-1.79254437155851,0,0
10.77,2.18030683517937,-1.66918782548017,0,0
10.78,2.17568844317946,-1.53667831266407,0,0
10.79,2.17118538342842,-1.39585285161415,0,0
10.8,2.16683126084481,-1.24765373031498,0,0
10.81,2.16265654066904,-1.09312035672446,0,0
10.82,2.15868781797243,-0.933379743195886,0,0
10.83,2.15494717141624,-0.769635736991165,0,0
10.84,2.15145161631547,-0.603157125913583,0,0
10.85,2.14821266904691,-0.435264768417092,0,0
10.86,2.14523603198419,-0.267317911077365,0,0
10.87,2.14252140714581,-0.100699874890735,0,0
10.88,2.14006244551923,0.0631966956795999,0,0
10.89,2.13784683620081,0.222984817453803,0,0
10.9,2.13585653735179,0.377298177631557,0,0
10.91,2.13406814566194,0.524805961762637,0,0
10.92,2.13245339809594,0.664227293399005,0,0
10.93,2.13097979721489,0.794345081274185,0,0
10.94,2.12961135095845,0.914019085406253,0,0
10.95,2.12830941783981,1.02219803108454,0,0
10.96,2.12703364444964,1.11793060560511,0,0
10.97,2.12574297653167,1.20037517954471,0,0
10.98,2.12439672389841,1.26880810985551,0,0
10.99,2.12295566154805,1.32263051002001,0,0
11,2.12138314894858,1.3613734097556,0,0
11.01,2.11964624705516,1.38470125312962,0,0
11.02,2.11771680945788,1.3924137029682,0,0
11.03,2.11557252388947,1.38444574274382,0,0
11.04,2.11319788290255,1.36086608963958,0,0
11.05,2.11058506546811,1.3218739579972,0,0
11.06,2.10773471388193,1.26779424141417,0,0
11.07,2.10465658737268,1.19907121000822,0,0
11.08,2.10137007348008,1.11626084203214,0,0
11.09,2.09790454238254,1.0200219247286,0,0
11.1,2.09429953357928,0.911106076975892,0,0
11.11,2.09060476802374,0.790346864907538,0,0
11.12,2.08687997781725,0.658648195450243,0,0
11.13,2.08319454958651,0.516972179137687,0,0
11.14,2.07962698038586,0.36632665766877,0,0
11.15,2.07626414731668,0.207752596795397,0,0
11.16,2.07320039881398,0.0423115444484409,0,0
11.17,2.07053647829758,-0.128926648304969,0,0
11.18,2.06837829053789,-0.304895658601369,0,0
11.19,2.0668355214787,-0.48454390842021,0,0
11.2,2.06602012753836,-0.666845005182835,0,0
11.21,2.06604471561391,-0.850807254780871,0,0
11.22,2.06702083794614,-1.03548211555844,0,0
11.23,2.06905722577336,-1.2199714871892,0,0
11.24,2.07225798525547,-1.40343375299569,0,0
11.25,2.07672078060297,-1.58508852282617,0,0
11.26,2.0825350325743,-1.76422004849333,0,0
11.27,2.08978016127405,-1.9401792993418,0,0
11.28,2.0985238993828,-2.11238471323495,0,0
11.29,2.10882070170121,-2.28032166635728,0,0
11.3,2.12071027689651,-2.44354072661238,0,0
11.31,2.13421626811599,-2.60165477300411,0,0
11.32,2.14934510634203,-2.75433507805593,0,0
11.33,2.16608505715663,-2.9013064788958,0,0
11.34,2.18440548184871,-3.04234178471398,0,0
11.35,2.20425632887081,-3.17725558036935,0,0
11.36,2.22556786829194,-3.30589759203176,0,0
11.37,2.24825067794217,-3.42814577308277,0,0
11.38,2.27219588582276,-3.54389927823618,0,0
11.39,2.29727567353986,-3.65307150125121,0,0
11.4,2.32334404170163,-3.7555833387932,0,0
11.41,2.35023783396034,-3.851356839113,0,0
11.42,2.37777801231377,-3.94030939310503,0,0
11.43,2.4057711707103,-4.02234861577508,0,0
11.44,2.43401126879321,-4.09736804564038,0,0
11.45,2.46228156560758,-4.16524376580569,0,0
11.46,2.49035673435582,-4.2258320327175,0,0
11.47,2.51800513390458,-4.27896798005408,0,0
11.48,2.54499120888291,-4.32446543787654,0,0
11.49,2.57107798903748,-4.36211788660468,0,0
11.5,2.59602965740766,-4.39170054608178,0,0
11.51,2.61961415610749,-4.41297357185611,0,0
11.52,2.64160579681996,-4.42568630763849,0,0
11.53,2.66178784083092,-4.42958251756652,0,0
11.54,2.67995501212189,-4.42440650372189,0,0
11.55,2.69591590934377,-4.40991000098648,0,0
11.56,2.70949528543929,-4.38585971628217,0,0
11.57,2.72053616641162,-4.35204535888272,0,0
11.58,2.72890178188666,-4.30828800009396,0,0
11.59,2.73447727950203,-4.25444859841724,0,0
11.6,2.73717119671864,-4.19043651794632,0,0
11.61,2.73691666916803,-4.11621785500437,0,0
11.62,2.73367235989106,-4.03182338830755,0,0
11.63,2.72742309631299,-3.93735597415384,0,0
